id,Extrovert
20083,0.044815406
20084,0.07401728
20085,0.056646716
20086,0.9769359
20087,0.034403123
20088,0.9850345
20089,0.979003
20090,0.9467551
20091,0.9637564
20092,0.016395487
20093,0.03308851
20094,0.98623776
20095,0.9931384
20096,0.04894706
20097,0.97304857
20098,0.08520391
20099,0.993331
20100,0.98146355
20101,0.991676
20102,0.95773745
20103,0.042015888
20104,0.9922579
20105,0.9798711
20106,0.98209286
20107,0.01435334
20108,0.9862986
20109,0.99088883
20110,0.991463
20111,0.04421748
20112,0.05829186
20113,0.9842456
20114,0.98440784
20115,0.98079485
20116,0.9894739
20117,0.08414031
20118,0.9643672
20119,0.04025583
20120,0.01869814
20121,0.98344064
20122,0.9949738
20123,0.98708785
20124,0.97157574
20125,0.9909328
20126,0.14901513
20127,0.060552794
20128,0.016258948
20129,0.98444736
20130,0.0056816814
20131,0.980738
20132,0.9728765
20133,0.98138726
20134,0.9725939
20135,0.046747763
20136,0.9880503
20137,0.99126995
20138,0.9941553
20139,0.042324454
20140,0.97362626
20141,0.020599049
20142,0.9972606
20143,0.038428757
20144,0.06291924
20145,0.029052418
20146,0.18830201
20147,0.026427906
20148,0.9799343
20149,0.9710834
20150,0.9737855
20151,0.8590639
20152,0.05451893
20153,0.20898241
20154,0.97184956
20155,0.76082164
20156,0.98384523
20157,0.9692476
20158,0.049616266
20159,0.08825421
20160,0.9874588
20161,0.97927815
20162,0.96461207
20163,0.9790517
20164,0.99311346
20165,0.9778135
20166,0.95238394
20167,0.99040717
20168,0.9916938
20169,0.09328836
20170,0.060260344
20171,0.99023014
20172,0.9868427
20173,0.9853205
20174,0.9751984
20175,0.96473145
20176,0.98587835
20177,0.95416075
20178,0.991919
20179,0.9904331
20180,0.9839633
20181,0.98037577
20182,0.06088095
20183,0.9902997
20184,0.99402595
20185,0.019396247
20186,0.99346113
20187,0.98862594
20188,0.9897612
20189,0.9705302
20190,0.02262602
20191,0.9946057
20192,0.96170914
20193,0.9604092
20194,0.060481753
20195,0.9824212
20196,0.95764595
20197,0.9785593
20198,0.9874676
20199,0.98371214
20200,0.98742396
20201,0.98048353
20202,0.9734008
20203,0.9602344
20204,0.9576622
20205,0.04860198
20206,0.9858671
20207,0.9890962
20208,0.99366957
20209,0.9764316
20210,0.9841865
20211,0.020022094
20212,0.99292046
20213,0.08012933
20214,0.042929154
20215,0.9902126
20216,0.9912197
20217,0.9761475
20218,0.99311346
20219,0.9697832
20220,0.035455726
20221,0.98870826
20222,0.9892295
20223,0.99177754
20224,0.01690674
20225,0.9795513
20226,0.9852614
20227,0.9882548
20228,0.9771264
20229,0.99366945
20230,0.991121
20231,0.05418266
20232,0.061597645
20233,0.99298334
20234,0.97883123
20235,0.99647325
20236,0.9613101
20237,0.9776429
20238,0.9791266
20239,0.96572787
20240,0.031035947
20241,0.9948586
20242,0.996651
20243,0.97506183
20244,0.11282065
20245,0.980589
20246,0.9917733
20247,0.97634614
20248,0.9793825
20249,0.037301134
20250,0.9911612
20251,0.98884016
20252,0.08786025
20253,0.99332595
20254,0.988952
20255,0.990375
20256,0.9860011
20257,0.98049647
20258,0.97978324
20259,0.99188226
20260,0.029562762
20261,0.98472613
20262,0.97194177
20263,0.9863057
20264,0.9879144
20265,0.99135137
20266,0.97737825
20267,0.028247768
20268,0.98369527
20269,0.9865013
20270,0.9816306
20271,0.97094166
20272,0.043100573
20273,0.99706715
20274,0.9727983
20275,0.9848173
20276,0.97591364
20277,0.108556256
20278,0.96201664
20279,0.05760516
20280,0.99062645
20281,0.97849244
20282,0.9853813
20283,0.9876751
20284,0.98445016
20285,0.964302
20286,0.981629
20287,0.03582902
20288,0.029154258
20289,0.057547357
20290,0.99233377
20291,0.9909374
20292,0.9902063
20293,0.07669517
20294,0.9895303
20295,0.9825965
20296,0.95522237
20297,0.97173846
20298,0.9925782
20299,0.98797566
20300,0.99416524
20301,0.9876582
20302,0.9834373
20303,0.97223514
20304,0.9831987
20305,0.99123114
20306,0.101904795
20307,0.9821529
20308,0.06307048
20309,0.9937139
20310,0.9803444
20311,0.041997265
20312,0.9646318
20313,0.9803106
20314,0.9859541
20315,0.9825989
20316,0.9620718
20317,0.9860546
20318,0.99581426
20319,0.98679763
20320,0.99008113
20321,0.048848517
20322,0.9698196
20323,0.97289735
20324,0.99397814
20325,0.050203003
20326,0.06622488
20327,0.98147166
20328,0.9889564
20329,0.9851586
20330,0.9661953
20331,0.99083835
20332,0.98688483
20333,0.9802991
20334,0.97638375
20335,0.9739948
20336,0.99240375
20337,0.9653678
20338,0.9850367
20339,0.016114498
20340,0.9861157
20341,0.97067386
20342,0.95152617
20343,0.97509015
20344,0.97317535
20345,0.9787932
20346,0.9848291
20347,0.98257357
20348,0.016199855
20349,0.94471925
20350,0.9711782
20351,0.9725948
20352,0.99049264
20353,0.97903925
20354,0.9883713
20355,0.069855824
20356,0.98149234
20357,0.96746963
20358,0.074006855
20359,0.9865471
20360,0.9770155
20361,0.057458512
20362,0.99114543
20363,0.94633436
20364,0.9870582
20365,0.9699442
20366,0.056702994
20367,0.98237187
20368,0.9916859
20369,0.9936128
20370,0.99620616
20371,0.021770531
20372,0.99343336
20373,0.14846963
20374,0.9744154
20375,0.9888171
20376,0.9935574
20377,0.98685175
20378,0.0206106
20379,0.9703011
20380,0.83577305
20381,0.98981607
20382,0.99146605
20383,0.9764856
20384,0.9804867
20385,0.9886579
20386,0.9817871
20387,0.054886203
20388,0.9807568
20389,0.9854292
20390,0.90734726
20391,0.98067135
20392,0.98923445
20393,0.05463238
20394,0.1951246
20395,0.97160935
20396,0.9830236
20397,0.15783383
20398,0.9857189
20399,0.97143763
20400,0.97437954
20401,0.9729048
20402,0.069026455
20403,0.86523515
20404,0.9686206
20405,0.981871
20406,0.9670424
20407,0.99408
20408,0.9952714
20409,0.9865905
20410,0.99251324
20411,0.9864698
20412,0.9649696
20413,0.99125695
20414,0.9921554
20415,0.9766201
20416,0.98094535
20417,0.99257976
20418,0.031163389
20419,0.9859781
20420,0.98415405
20421,0.03491847
20422,0.07543764
20423,0.99113595
20424,0.9823285
20425,0.14822452
20426,0.04234779
20427,0.97034734
20428,0.96736073
20429,0.019736879
20430,0.047586985
20431,0.01853198
20432,0.9743619
20433,0.89698595
20434,0.19867787
20435,0.99059033
20436,0.9566463
20437,0.9779854
20438,0.9932615
20439,0.97634614
20440,0.97365856
20441,0.98392636
20442,0.9862779
20443,0.88491905
20444,0.02871813
20445,0.9794826
20446,0.9799303
20447,0.9953687
20448,0.9788593
20449,0.021185702
20450,0.035307143
20451,0.9929041
20452,0.9897697
20453,0.06023546
20454,0.9752374
20455,0.9912511
20456,0.9890376
20457,0.9930884
20458,0.9779261
20459,0.9790182
20460,0.9816715
20461,0.9893622
20462,0.9752447
20463,0.039392147
20464,0.009790873
20465,0.02019421
20466,0.9920156
20467,0.97779065
20468,0.98191136
20469,0.0262236
20470,0.03244669
20471,0.9863099
20472,0.21062268
20473,0.95050824
20474,0.9831987
20475,0.0246814
20476,0.11544365
20477,0.033465162
20478,0.06142825
20479,0.067465365
20480,0.9625531
20481,0.9772809
20482,0.9827948
20483,0.06123178
20484,0.073977664
20485,0.06308974
20486,0.979745
20487,0.0447023
20488,0.95800084
20489,0.96534723
20490,0.97840023
20491,0.9842817
20492,0.26157662
20493,0.9853893
20494,0.9623369
20495,0.99390006
20496,0.978916
20497,0.98288107
20498,0.033009242
20499,0.97676647
20500,0.96801424
20501,0.0754957
20502,0.9826852
20503,0.9855817
20504,0.022014014
20505,0.023547089
20506,0.97857374
20507,0.02422175
20508,0.04448178
20509,0.98670316
20510,0.9816901
20511,0.16452093
20512,0.93453807
20513,0.9759489
20514,0.08221875
20515,0.9914932
20516,0.99205446
20517,0.06917421
20518,0.95174885
20519,0.15046723
20520,0.9830772
20521,0.9750386
20522,0.9840724
20523,0.9883939
20524,0.022571784
20525,0.032052748
20526,0.031055903
20527,0.977813
20528,0.06418226
20529,0.9480444
20530,0.9761954
20531,0.08074904
20532,0.99135524
20533,0.98212725
20534,0.9712417
20535,0.98798984
20536,0.9669163
20537,0.9904427
20538,0.99245125
20539,0.98791945
20540,0.94148743
20541,0.18834297
20542,0.046043053
20543,0.9972915
20544,0.99083966
20545,0.014946447
20546,0.018044297
20547,0.96589833
20548,0.98036146
20549,0.9579005
20550,0.956405
20551,0.07004823
20552,0.97865903
20553,0.98135924
20554,0.03346999
20555,0.9898387
20556,0.07897108
20557,0.9348944
20558,0.95538425
20559,0.83434474
20560,0.024654465
20561,0.98344153
20562,0.036792856
20563,0.046828706
20564,0.9901754
20565,0.972201
20566,0.04171942
20567,0.98755324
20568,0.99101263
20569,0.9902846
20570,0.97770953
20571,0.95247734
20572,0.97736686
20573,0.027756479
20574,0.9914795
20575,0.98534507
20576,0.03314072
20577,0.9889446
20578,0.9764741
20579,0.021756064
20580,0.99610496
20581,0.9924737
20582,0.98886245
20583,0.015513237
20584,0.98038495
20585,0.9913974
20586,0.9692816
20587,0.02653916
20588,0.04067847
20589,0.98039585
20590,0.978066
20591,0.995837
20592,0.9788113
20593,0.9781251
20594,0.99566096
20595,0.016125578
20596,0.9564822
20597,0.9933495
20598,0.97869587
20599,0.02186877
20600,0.9747805
20601,0.9796693
20602,0.048379213
20603,0.9701319
20604,0.96379715
20605,0.9638471
20606,0.96603674
20607,0.9775647
20608,0.9590996
20609,0.96752197
20610,0.97669107
20611,0.95478964
20612,0.9649556
20613,0.06494669
20614,0.96202546
20615,0.97770363
20616,0.055224996
20617,0.98859334
20618,0.027701354
20619,0.991682
20620,0.011037223
20621,0.96680295
20622,0.9539656
20623,0.9642024
20624,0.95853525
20625,0.96026015
20626,0.98704344
20627,0.97295547
20628,0.9828104
20629,0.9495482
20630,0.98870707
20631,0.037433892
20632,0.95845467
20633,0.9513463
20634,0.972337
20635,0.9717946
20636,0.9887772
20637,0.9840688
20638,0.9928726
20639,0.98621607
20640,0.9792671
20641,0.9940403
20642,0.98198366
20643,0.99247783
20644,0.9684373
20645,0.9938473
20646,0.96649873
20647,0.9828237
20648,0.0945886
20649,0.98479164
20650,0.046204392
20651,0.9800198
20652,0.04422035
20653,0.96421945
20654,0.050950203
20655,0.009150239
20656,0.9871339
20657,0.9823031
20658,0.96050334
20659,0.049540974
20660,0.0222464
20661,0.9931378
20662,0.19114305
20663,0.9741047
20664,0.030825568
20665,0.9858131
20666,0.99354196
20667,0.89446723
20668,0.9253865
20669,0.9852645
20670,0.98142266
20671,0.9970739
20672,0.95702255
20673,0.9763108
20674,0.97216064
20675,0.9764258
20676,0.99078804
20677,0.9919451
20678,0.9537821
20679,0.9901804
20680,0.98406607
20681,0.98252904
20682,0.99204695
20683,0.9874008
20684,0.97868335
20685,0.058105543
20686,0.10056269
20687,0.040993534
20688,0.97750926
20689,0.9605414
20690,0.027403247
20691,0.97316325
20692,0.99333245
20693,0.9696279
20694,0.876419
20695,0.027887113
20696,0.982951
20697,0.97358024
20698,0.9819031
20699,0.011715486
20700,0.99145997
20701,0.035408825
20702,0.078154996
20703,0.99193233
20704,0.9647275
20705,0.040347304
20706,0.9899512
20707,0.029054295
20708,0.9660514
20709,0.9515564
20710,0.014959404
20711,0.99075085
20712,0.9870597
20713,0.99045485
20714,0.9437931
20715,0.9504608
20716,0.9860184
20717,0.07344163
20718,0.96778554
20719,0.9904745
20720,0.9909979
20721,0.021920972
20722,0.017650431
20723,0.054961596
20724,0.032488998
20725,0.24666047
20726,0.98771393
20727,0.065957755
20728,0.055383664
20729,0.9609052
20730,0.92873114
20731,0.97993726
20732,0.9531565
20733,0.9793759
20734,0.9909697
20735,0.989924
20736,0.9429252
20737,0.97599924
20738,0.9583308
20739,0.9922531
20740,0.9855883
20741,0.982973
20742,0.048413403
20743,0.109513156
20744,0.98496985
20745,0.99690586
20746,0.98789096
20747,0.9693038
20748,0.035701852
20749,0.9871056
20750,0.98940164
20751,0.09162204
20752,0.04202227
20753,0.99162275
20754,0.97069156
20755,0.99623907
20756,0.98972803
20757,0.05781314
20758,0.9890764
20759,0.98240936
20760,0.9949962
20761,0.04299196
20762,0.9913419
20763,0.97853535
20764,0.9913555
20765,0.8958251
20766,0.056126293
20767,0.9675731
20768,0.9904571
20769,0.036073048
20770,0.9856858
20771,0.9774686
20772,0.98958
20773,0.98053324
20774,0.95445985
20775,0.94902486
20776,0.9563679
20777,0.043006018
20778,0.9795798
20779,0.011564651
20780,0.9864487
20781,0.9687556
20782,0.9589485
20783,0.08057457
20784,0.9732525
20785,0.9784993
20786,0.98320156
20787,0.9901426
20788,0.94189245
20789,0.077806376
20790,0.05654306
20791,0.9722233
20792,0.96679664
20793,0.04329466
20794,0.98403627
20795,0.97131497
20796,0.08063249
20797,0.9794819
20798,0.9850729
20799,0.99210876
20800,0.060640823
20801,0.98827237
20802,0.97622824
20803,0.9799492
20804,0.9828241
20805,0.97543293
20806,0.9518193
20807,0.9277454
20808,0.9820061
20809,0.98594266
20810,0.98760694
20811,0.99204165
20812,0.96118253
20813,0.054578163
20814,0.99113196
20815,0.9900231
20816,0.03123961
20817,0.9694472
20818,0.043729298
20819,0.97567165
20820,0.9778039
20821,0.96807766
20822,0.992376
20823,0.9600785
20824,0.9965863
20825,0.98739004
20826,0.07434939
20827,0.0625388
20828,0.9928929
20829,0.9901603
20830,0.9837759
20831,0.03113514
20832,0.99008065
20833,0.97933125
20834,0.9545237
20835,0.9466485
20836,0.98830354
20837,0.021864215
20838,0.9952395
20839,0.9926656
20840,0.98324585
20841,0.98315626
20842,0.034223028
20843,0.04152519
20844,0.9329355
20845,0.98154986
20846,0.98903507
20847,0.9761838
20848,0.93814915
20849,0.047235344
20850,0.99016494
20851,0.97200364
20852,0.9788431
20853,0.99376714
20854,0.9918337
20855,0.032929823
20856,0.14755821
20857,0.98684144
20858,0.9726164
20859,0.9906405
20860,0.991899
20861,0.017872553
20862,0.9861725
20863,0.032843735
20864,0.9954079
20865,0.9772624
20866,0.008200885
20867,0.9885012
20868,0.029387813
20869,0.89980763
20870,0.9889339
20871,0.058758684
20872,0.024777343
20873,0.99019635
20874,0.9842657
20875,0.9682524
20876,0.9654487
20877,0.95683664
20878,0.99730265
20879,0.9551024
20880,0.981486
20881,0.06917462
20882,0.9674607
20883,0.9740443
20884,0.044165
20885,0.98844284
20886,0.9578818
20887,0.98787814
20888,0.97608405
20889,0.9877549
20890,0.9902623
20891,0.9898465
20892,0.996849
20893,0.99329424
20894,0.9486482
20895,0.9854456
20896,0.9882074
20897,0.9926912
20898,0.089151636
20899,0.98222303
20900,0.965125
20901,0.97366047
20902,0.97093934
20903,0.9874275
20904,0.9642436
20905,0.06201188
20906,0.98587406
20907,0.9907941
20908,0.06235253
20909,0.9942444
20910,0.9879666
20911,0.9931558
20912,0.9591421
20913,0.9865746
20914,0.99194205
20915,0.9890615
20916,0.033052944
20917,0.032238726
20918,0.9700154
20919,0.9758488
20920,0.8381216
20921,0.98328227
20922,0.035108734
20923,0.9886423
20924,0.034925427
20925,0.018559908
20926,0.9664581
20927,0.9836483
20928,0.02469928
20929,0.98835284
20930,0.9884603
20931,0.98306525
20932,0.06340497
20933,0.99177986
20934,0.67721605
20935,0.9864125
20936,0.99034166
20937,0.9842829
20938,0.96762633
20939,0.9852701
20940,0.99061465
20941,0.02710918
20942,0.98230183
20943,0.99235076
20944,0.98748386
20945,0.99123365
20946,0.03257005
20947,0.9862533
20948,0.08373001
20949,0.96753895
20950,0.9688928
20951,0.98166317
20952,0.98669446
20953,0.96482295
20954,0.9751887
20955,0.9923131
20956,0.9947915
20957,0.9954006
20958,0.95627874
20959,0.97851634
20960,0.98837835
20961,0.9911624
20962,0.03067818
20963,0.9804905
20964,0.9906881
20965,0.9782
20966,0.98839694
20967,0.9885627
20968,0.97965
20969,0.9702693
20970,0.031729385
20971,0.029962057
20972,0.99251324
20973,0.045845494
20974,0.97799677
20975,0.9845537
20976,0.9818501
20977,0.985873
20978,0.98822415
20979,0.98685443
20980,0.9905974
20981,0.9908886
20982,0.9876764
20983,0.105685495
20984,0.03516378
20985,0.0820064
20986,0.033759948
20987,0.99105525
20988,0.9673679
20989,0.9891643
20990,0.97634614
20991,0.9810619
20992,0.11570616
20993,0.9783252
20994,0.05392563
20995,0.026299236
20996,0.98970467
20997,0.98597854
20998,0.00521159
20999,0.028910618
21000,0.99056375
21001,0.9850241
21002,0.99414474
21003,0.028113117
21004,0.9477829
21005,0.9960454
21006,0.023011945
21007,0.98951143
21008,0.8712594
21009,0.98271537
21010,0.97470576
21011,0.9869049
21012,0.0631797
21013,0.98065466
21014,0.956345
21015,0.033926535
21016,0.9898113
21017,0.9941553
21018,0.056323696
21019,0.9424826
21020,0.96019816
21021,0.9834493
21022,0.03421934
21023,0.98773915
21024,0.95050824
21025,0.98808134
21026,0.99342704
21027,0.991113
21028,0.98779595
21029,0.9865045
21030,0.033166364
21031,0.027536502
21032,0.045411877
21033,0.9874117
21034,0.036524083
21035,0.04228404
21036,0.97412646
21037,0.9628378
21038,0.9934477
21039,0.9882144
21040,0.98463917
21041,0.106618986
21042,0.9892982
21043,0.96069103
21044,0.9874369
21045,0.040314525
21046,0.9476064
21047,0.9910222
21048,0.96210754
21049,0.9667254
21050,0.975037
21051,0.0851077
21052,0.99342805
21053,0.9894916
21054,0.99290633
21055,0.99265784
21056,0.118271396
21057,0.9936248
21058,0.06663022
21059,0.98755205
21060,0.035059806
21061,0.973942
21062,0.06157379
21063,0.99022466
21064,0.9398355
21065,0.9867764
21066,0.06959633
21067,0.98659
21068,0.031884715
21069,0.9640315
21070,0.97537065
21071,0.9923145
21072,0.008306158
21073,0.1639059
21074,0.9824217
21075,0.97116077
21076,0.97868174
21077,0.06988205
21078,0.99402183
21079,0.9781902
21080,0.979908
21081,0.9925055
21082,0.98928213
21083,0.9910279
21084,0.96638507
21085,0.99004805
21086,0.96181476
21087,0.9890104
21088,0.015926683
21089,0.9643091
21090,0.96849155
21091,0.98244053
21092,0.98653644
21093,0.96355945
21094,0.047183942
21095,0.98199695
21096,0.96797514
21097,0.034806915
21098,0.9564062
21099,0.9842048
21100,0.99555165
21101,0.97448075
21102,0.9791083
21103,0.074922554
21104,0.05166789
21105,0.98782766
21106,0.08319571
21107,0.96605754
21108,0.982301
21109,0.98568696
21110,0.98634386
21111,0.9889026
21112,0.9463343
21113,0.050012752
21114,0.0055460287
21115,0.9483381
21116,0.06348138
21117,0.9891622
21118,0.99116534
21119,0.017878179
21120,0.9577754
21121,0.9716821
21122,0.9809574
21123,0.03602043
21124,0.9926536
21125,0.95307624
21126,0.993421
21127,0.9801902
21128,0.96958464
21129,0.98592293
21130,0.98641765
21131,0.98520976
21132,0.98617965
21133,0.98795044
21134,0.9622858
21135,0.049236204
21136,0.047757313
21137,0.07634394
21138,0.90956765
21139,0.043730218
21140,0.9885139
21141,0.98437
21142,0.040861007
21143,0.0733852
21144,0.062597856
21145,0.9689251
21146,0.9608584
21147,0.984411
21148,0.98344606
21149,0.9945093
21150,0.023103891
21151,0.98854136
21152,0.9768811
21153,0.9980538
21154,0.9867343
21155,0.039092217
21156,0.27914795
21157,0.98909795
21158,0.04322673
21159,0.97615916
21160,0.078137256
21161,0.029250946
21162,0.037235882
21163,0.9913385
21164,0.9736093
21165,0.98428094
21166,0.048367668
21167,0.99123526
21168,0.02655548
21169,0.9917242
21170,0.034403887
21171,0.9775744
21172,0.11230403
21173,0.01387771
21174,0.9898212
21175,0.9827807
21176,0.99269307
21177,0.9821054
21178,0.9941711
21179,0.97772175
21180,0.9909322
21181,0.026772382
21182,0.99273986
21183,0.9758179
21184,0.06933387
21185,0.9660138
21186,0.9931995
21187,0.9527599
21188,0.98824084
21189,0.9634128
21190,0.97537565
21191,0.9877601
21192,0.98615044
21193,0.9761913
21194,0.9832919
21195,0.9624093
21196,0.96336704
21197,0.98220277
21198,0.121647805
21199,0.9867338
21200,0.041662622
21201,0.96983814
21202,0.008802722
21203,0.98923755
21204,0.9884837
21205,0.97578883
21206,0.010885983
21207,0.96938443
21208,0.96397865
21209,0.962765
21210,0.9908318
21211,0.0258576
21212,0.9903617
21213,0.92818826
21214,0.99194735
21215,0.98253435
21216,0.04793971
21217,0.015058633
21218,0.9669134
21219,0.99006826
21220,0.9755509
21221,0.9750826
21222,0.9928565
21223,0.054798003
21224,0.9943414
21225,0.9912834
21226,0.94647104
21227,0.99144477
21228,0.9898044
21229,0.9207404
21230,0.989659
21231,0.98912114
21232,0.9386792
21233,0.96475196
21234,0.014219024
21235,0.9864324
21236,0.9875622
21237,0.9569503
21238,0.07360274
21239,0.98627466
21240,0.99197453
21241,0.986953
21242,0.9862722
21243,0.9924354
21244,0.98480093
21245,0.05154312
21246,0.98470783
21247,0.03999088
21248,0.9336083
21249,0.027609292
21250,0.022908324
21251,0.93635994
21252,0.0632562
21253,0.97024214
21254,0.9900293
21255,0.9853129
21256,0.9764822
21257,0.9469464
21258,0.9917116
21259,0.9913906
21260,0.9616636
21261,0.9890704
21262,0.9624928
21263,0.04021946
21264,0.9939843
21265,0.9903661
21266,0.037681796
21267,0.9736834
21268,0.07923935
21269,0.9357187
21270,0.9757647
21271,0.9912752
21272,0.05250086
21273,0.061220076
21274,0.97415006
21275,0.9647232
21276,0.98578936
21277,0.9747809
21278,0.030161552
21279,0.0788303
21280,0.9886798
21281,0.021654738
21282,0.97027
21283,0.99273854
21284,0.055491745
21285,0.962373
21286,0.12294419
21287,0.9818534
21288,0.9845195
21289,0.98302877
21290,0.9750806
21291,0.019873839
21292,0.99014765
21293,0.97991794
21294,0.10308415
21295,0.022520335
21296,0.9868407
21297,0.9667968
21298,0.99447036
21299,0.033185
21300,0.9758143
21301,0.9890358
21302,0.9874362
21303,0.97753066
21304,0.98395026
21305,0.97223085
21306,0.9773088
21307,0.97093
21308,0.10482997
21309,0.9706141
21310,0.9905409
21311,0.010897721
21312,0.07679842
21313,0.9813276
21314,0.06496262
21315,0.9685459
21316,0.98588806
21317,0.022734575
21318,0.9574492
21319,0.01913281
21320,0.9878314
21321,0.9857837
21322,0.036141314
21323,0.9789042
21324,0.98756367
21325,0.07206382
21326,0.9711934
21327,0.9615386
21328,0.9738662
21329,0.9854064
21330,0.017392818
21331,0.96167696
21332,0.9709163
21333,0.01730483
21334,0.9905212
21335,0.9897844
21336,0.9898045
21337,0.030253453
21338,0.98260605
21339,0.9703358
21340,0.9956326
21341,0.99440044
21342,0.97310364
21343,0.90943575
21344,0.98654777
21345,0.04266601
21346,0.018292874
21347,0.9934546
21348,0.97973585
21349,0.9812965
21350,0.98064834
21351,0.9915338
21352,0.992725
21353,0.9842292
21354,0.9781345
21355,0.98720956
21356,0.98903847
21357,0.96926516
21358,0.8510702
21359,0.7177984
21360,0.047681473
21361,0.9891099
21362,0.09673056
21363,0.9664257
21364,0.94048077
21365,0.9832398
21366,0.03716371
21367,0.9793744
21368,0.9841548
21369,0.95551133
21370,0.9842684
21371,0.02558868
21372,0.99424696
21373,0.9898982
21374,0.96908396
21375,0.99311346
21376,0.99263036
21377,0.98381376
21378,0.029833347
21379,0.9845717
21380,0.9775573
21381,0.973422
21382,0.99023014
21383,0.97124827
21384,0.9514073
21385,0.9594065
21386,0.8740072
21387,0.9870565
21388,0.9893769
21389,0.037989844
21390,0.9873685
21391,0.9871323
21392,0.008019895
21393,0.9868657
21394,0.9835513
21395,0.9900237
21396,0.992967
21397,0.9916984
21398,0.026865235
21399,0.9930541
21400,0.98087895
21401,0.9878544
21402,0.98983604
21403,0.9641931
21404,0.21557647
21405,0.9739508
21406,0.95893025
21407,0.61721975
21408,0.9690553
21409,0.9840688
21410,0.9848861
21411,0.97854906
21412,0.02283521
21413,0.9764258
21414,0.97554094
21415,0.9832113
21416,0.9979235
21417,0.025024356
21418,0.9537499
21419,0.9902962
21420,0.9917747
21421,0.02290212
21422,0.84712064
21423,0.9869071
21424,0.10109519
21425,0.9892357
21426,0.98253757
21427,0.018174136
21428,0.09031202
21429,0.041470725
21430,0.9760993
21431,0.97172785
21432,0.9895369
21433,0.053227663
21434,0.99176097
21435,0.98987246
21436,0.9745355
21437,0.97271436
21438,0.9850463
21439,0.99076045
21440,0.9747754
21441,0.9906109
21442,0.9889916
21443,0.98844343
21444,0.9622506
21445,0.049787108
21446,0.9885338
21447,0.9718902
21448,0.9870301
21449,0.9673228
21450,0.02893709
21451,0.99286675
21452,0.9880788
21453,0.95878375
21454,0.99175924
21455,0.077515215
21456,0.971704
21457,0.08861541
21458,0.026152369
21459,0.97784483
21460,0.03444672
21461,0.993421
21462,0.9642363
21463,0.08099183
21464,0.017793827
21465,0.030424966
21466,0.96011156
21467,0.9856824
21468,0.9936993
21469,0.98432505
21470,0.9803048
21471,0.98749185
21472,0.9870018
21473,0.9826056
21474,0.025515951
21475,0.97491044
21476,0.9739463
21477,0.9777984
21478,0.05814338
21479,0.991712
21480,0.028959999
21481,0.9686149
21482,0.9507161
21483,0.9978542
21484,0.05902058
21485,0.97699124
21486,0.030352257
21487,0.98744965
21488,0.97760993
21489,0.97699183
21490,0.98870826
21491,0.9744154
21492,0.99646795
21493,0.99307054
21494,0.98321646
21495,0.015682561
21496,0.96334547
21497,0.07345415
21498,0.9466253
21499,0.14609571
21500,0.9847779
21501,0.9943386
21502,0.9867093
21503,0.9828551
21504,0.98728544
21505,0.9863448
21506,0.98696417
21507,0.9867439
21508,0.9879693
21509,0.9516054
21510,0.9849257
21511,0.94140714
21512,0.04210959
21513,0.9912547
21514,0.9791949
21515,0.062414777
21516,0.95357716
21517,0.9893499
21518,0.02742191
21519,0.9937698
21520,0.051260207
21521,0.990965
21522,0.98123324
21523,0.015657313
21524,0.9937264
21525,0.9933617
21526,0.9871683
21527,0.9567152
21528,0.9773286
21529,0.025111813
21530,0.9855461
21531,0.9592167
21532,0.9865921
21533,0.9820049
21534,0.98947746
21535,0.99409974
21536,0.009178733
21537,0.3149257
21538,0.006735027
21539,0.9818293
21540,0.030437853
21541,0.99437463
21542,0.98920095
21543,0.9886553
21544,0.9928058
21545,0.027752541
21546,0.988434
21547,0.9873339
21548,0.99170965
21549,0.9781457
21550,0.984335
21551,0.9714452
21552,0.9638165
21553,0.98567307
21554,0.9850116
21555,0.9835231
21556,0.97179914
21557,0.99010956
21558,0.9960614
21559,0.9853974
21560,0.99366534
21561,0.037043538
21562,0.07558824
21563,0.98107535
21564,0.039584726
21565,0.09330306
21566,0.06994879
21567,0.9882925
21568,0.9919859
21569,0.9900365
21570,0.9813859
21571,0.9803242
21572,0.9804766
21573,0.96623814
21574,0.9836879
21575,0.9692673
21576,0.9708344
21577,0.9681372
21578,0.99104846
21579,0.98008084
21580,0.024239568
21581,0.95166487
21582,0.019905327
21583,0.015778702
21584,0.98206615
21585,0.976779
21586,0.93546
21587,0.9783529
21588,0.9657069
21589,0.9945944
21590,0.9684605
21591,0.97071797
21592,0.9741805
21593,0.03652192
21594,0.9838039
21595,0.9897719
21596,0.9681907
21597,0.9938834
21598,0.061327893
21599,0.022016823
21600,0.979368
21601,0.99232095
21602,0.9809868
21603,0.9776659
21604,0.9912937
21605,0.07100405
21606,0.9806442
21607,0.95576227
21608,0.97331953
21609,0.039199315
21610,0.92635953
21611,0.9912453
21612,0.98253584
21613,0.98132586
21614,0.969276
21615,0.027354063
21616,0.9516559
21617,0.027187455
21618,0.97561395
21619,0.99063265
21620,0.97855705
21621,0.98070645
21622,0.032651022
21623,0.9839243
21624,0.0148294745
21625,0.9876715
21626,0.977625
21627,0.99209493
21628,0.96807814
21629,0.93211424
21630,0.995076
21631,0.019795366
21632,0.9929547
21633,0.02535453
21634,0.98098046
21635,0.9580317
21636,0.04209761
21637,0.97502214
21638,0.046503935
21639,0.9872914
21640,0.053526662
21641,0.9845664
21642,0.9810736
21643,0.97817457
21644,0.97762704
