xgb,lgb,cat,id,true_label,mean_pred,std_pred,max_pred,min_pred,range_pred,xgb_class,lgb_class,cat_class,pred_agreement,true_class,consensus_class,label_disagreement,strong_disagreement
0.9955020546913147,0.9927492131468786,0.990668612026766,1189,Extrovert,0.9929732932883198,0.002424500140278618,0.9955020546913147,0.990668612026766,0.0048334426645486595,1,1,1,True,1,1,False,False
0.9966359734535217,0.9955364914392653,0.9943390943758896,1190,Extrovert,0.9955038530895589,0.0011487873261486153,0.9966359734535217,0.9943390943758896,0.002296879077632097,1,1,1,True,1,1,False,False
0.9331833124160767,0.9593030451420579,0.9452511157626435,1191,Extrovert,0.945912491106926,0.013072420297278247,0.9593030451420579,0.9331833124160767,0.026119732725981226,1,1,1,True,1,1,False,False
0.9399721026420593,0.9770720223945223,0.9688103483984579,1192,Extrovert,0.9619514911450132,0.019477781021644804,0.9770720223945223,0.9399721026420593,0.03709991975246296,1,1,1,True,1,1,False,False
0.02010803297162056,0.057818498963101074,0.02739773756613921,1193,Introvert,0.03510808983362028,0.020002673831019193,0.057818498963101074,0.02010803297162056,0.037710465991480514,0,0,0,True,0,0,False,False
0.9900818467140198,0.986417651817064,0.9861481417254309,1194,Extrovert,0.9875492134188382,0.002197460461139112,0.9900818467140198,0.9861481417254309,0.003933704988588915,1,1,1,True,1,1,False,False
0.9936770796775818,0.9960989080938271,0.9895466268940919,1195,Extrovert,0.9931075382218336,0.003313062077966932,0.9960989080938271,0.9895466268940919,0.006552281199735166,1,1,1,True,1,1,False,False
0.9973065853118896,0.9956280302477489,0.9850707768448491,1196,Extrovert,0.9926684641348292,0.006633100775133916,0.9973065853118896,0.9850707768448491,0.012235808467040532,1,1,1,True,1,1,False,False
0.005333889741450548,0.009334067530685693,0.02121485734757504,1197,Introvert,0.011960938206570427,0.008259940689106744,0.02121485734757504,0.005333889741450548,0.01588096760612449,0,0,0,True,0,0,False,False
0.9913976192474365,0.9873811280626211,0.9832278551822825,1198,Extrovert,0.9873355341641133,0.004085072866272562,0.9913976192474365,0.9832278551822825,0.008169764065154017,1,1,1,True,1,1,False,False
0.025651149451732635,0.018810927467787814,0.039727442562924126,1199,Introvert,0.028063173160814858,0.01066482745810486,0.039727442562924126,0.018810927467787814,0.020916515095136312,0,0,0,True,0,0,False,False
0.9609088897705078,0.9762953065169976,0.9741298600302015,1200,Extrovert,0.9704446854392357,0.008328915829721817,0.9762953065169976,0.9609088897705078,0.015386416746489773,1,1,1,True,1,1,False,False
0.9872995018959045,0.9915062393826913,0.9781650139387523,1201,Extrovert,0.9856569184057827,0.006820603674017202,0.9915062393826913,0.9781650139387523,0.013341225443939009,1,1,1,True,1,1,False,False
0.0027756826020777225,0.003178800525663887,0.011439011657160736,1202,Introvert,0.005797831594967449,0.004889561369452725,0.011439011657160736,0.0027756826020777225,0.008663329055083014,0,0,0,True,0,0,False,False
0.03777614235877991,0.04538901223882683,0.07971773668872707,1203,Extrovert,0.05429429709544461,0.022343956845590117,0.07971773668872707,0.03777614235877991,0.041941594329947166,0,0,0,True,1,0,True,True
0.36617374420166016,0.6698720557934412,0.9096053055305235,1204,Extrovert,0.6485503685085416,0.2723424796530792,0.9096053055305235,0.36617374420166016,0.5434315613288634,0,1,1,False,1,1,False,False
0.0846376046538353,0.12531588202650662,0.11593516239959965,1205,Introvert,0.10862954969331386,0.02130045880404174,0.12531588202650662,0.0846376046538353,0.04067827737267132,0,0,0,True,0,0,False,False
0.9926584362983704,0.9974828959289257,0.9862676122519461,1206,Extrovert,0.9921363148264141,0.005625842613545933,0.9974828959289257,0.9862676122519461,0.011215283676979548,1,1,1,True,1,1,False,False
0.9821141362190247,0.9828632544511589,0.9917760463286471,1207,Extrovert,0.9855844789996103,0.005375120838076757,0.9917760463286471,0.9821141362190247,0.009661910109622474,1,1,1,True,1,1,False,False
0.987758457660675,0.9881108135978798,0.985059930838832,1208,Extrovert,0.986976400699129,0.0016690360153965315,0.9881108135978798,0.985059930838832,0.003050882759047746,1,1,1,True,1,1,False,False
0.03473410755395889,0.029863207069927376,0.027763177019950788,1209,Introvert,0.030786830547945686,0.003576070241808963,0.03473410755395889,0.027763177019950788,0.006970930534008105,0,0,0,True,0,0,False,False
0.9982122182846069,0.9977105984095017,0.9901070321605211,1210,Extrovert,0.9953432829515432,0.004541656898603772,0.9982122182846069,0.9901070321605211,0.00810518612408584,1,1,1,True,1,1,False,False
0.9988871216773987,0.9986790247431769,0.9980768658345996,1211,Introvert,0.9985476707517251,0.0004207957176591065,0.9988871216773987,0.9980768658345996,0.0008102558427990347,1,1,1,True,0,1,True,True
0.9838365912437439,0.9956506933695687,0.9911987419045272,1212,Extrovert,0.9902286755059467,0.005966491755889367,0.9956506933695687,0.9838365912437439,0.011814102125824788,1,1,1,True,1,1,False,False
0.9972547888755798,0.9947471748979114,0.9733324328226842,1213,Extrovert,0.9884447988653919,0.01314761337740945,0.9972547888755798,0.9733324328226842,0.02392235605289561,1,1,1,True,1,1,False,False
0.047713834792375565,0.022318158987608052,0.05265697407581737,1214,Introvert,0.04089632261860033,0.01627789235186237,0.05265697407581737,0.022318158987608052,0.030338815088209316,0,0,0,True,0,0,False,False
0.208334282040596,0.2292778653871379,0.12892604832592983,1215,Introvert,0.18884606525122125,0.05293831072195065,0.2292778653871379,0.12892604832592983,0.10035181706120808,0,0,0,True,0,0,False,False
0.9709696769714355,0.9755830903698202,0.9663027376543322,1216,Extrovert,0.9709518349985293,0.004640202084280838,0.9755830903698202,0.9663027376543322,0.009280352715487994,1,1,1,True,1,1,False,False
0.8977313041687012,0.9299606586851338,0.9716403091305444,1217,Extrovert,0.9331107573281265,0.03705506166109944,0.9716403091305444,0.8977313041687012,0.07390900496184327,1,1,1,True,1,1,False,False
0.9942269325256348,0.9958388901206783,0.9929105729882258,1218,Extrovert,0.9943254652115129,0.0014666430461067936,0.9958388901206783,0.9929105729882258,0.0029283171324524515,1,1,1,True,1,1,False,False
0.9919185042381287,0.9894162105573608,0.9870678107125509,1219,Extrovert,0.9894675085026802,0.002425753600258278,0.9919185042381287,0.9870678107125509,0.004850693525577765,1,1,1,True,1,1,False,False
0.988853931427002,0.9908274405248756,0.9754664279665846,1220,Extrovert,0.9850492666394874,0.00835743874120587,0.9908274405248756,0.9754664279665846,0.015361012558291032,1,1,1,True,1,1,False,False
0.008002528920769691,0.00389723161929428,0.02481254433778662,1221,Introvert,0.012237434959283531,0.011082120663228794,0.02481254433778662,0.00389723161929428,0.02091531271849234,0,0,0,True,0,0,False,False
0.9385363459587097,0.9251130632089278,0.9629199149935876,1222,Extrovert,0.9421897747204083,0.019166381159582895,0.9629199149935876,0.9251130632089278,0.03780685178465981,1,1,1,True,1,1,False,False
0.9979990124702454,0.9975904894466266,0.9886666377751517,1223,Extrovert,0.9947520465640078,0.005274075545612015,0.9979990124702454,0.9886666377751517,0.009332374695093626,1,1,1,True,1,1,False,False
0.9560564160346985,0.9726157526929609,0.9825689527254113,1224,Extrovert,0.9704137071510236,0.01339273698206133,0.9825689527254113,0.9560564160346985,0.02651253669071285,1,1,1,True,1,1,False,False
0.9916573762893677,0.9962594913361104,0.9883288194117779,1225,Extrovert,0.9920818956790853,0.0039823425049879384,0.9962594913361104,0.9883288194117779,0.0079306719243325,1,1,1,True,1,1,False,False
0.9928817749023438,0.9905504084582717,0.9883810468091344,1226,Extrovert,0.9906044100565833,0.0022508499442912885,0.9928817749023438,0.9883810468091344,0.0045007280932093385,1,1,1,True,1,1,False,False
0.9884660243988037,0.9846706929928747,0.9786415051642678,1227,Extrovert,0.9839260741853154,0.004954405859825126,0.9884660243988037,0.9786415051642678,0.009824519234535867,1,1,1,True,1,1,False,False
0.9552918672561646,0.9694305158575227,0.9748180889442031,1228,Extrovert,0.9665134906859635,0.010084647254179954,0.9748180889442031,0.9552918672561646,0.019526221688038525,1,1,1,True,1,1,False,False
0.9977782368659973,0.9972169566210103,0.9936488842751253,1229,Extrovert,0.9962146925873777,0.00223970714598371,0.9977782368659973,0.9936488842751253,0.004129352590871993,1,1,1,True,1,1,False,False
0.0644773468375206,0.05101545006750651,0.033299563437860544,1230,Extrovert,0.049597453447629225,0.01563718581585309,0.0644773468375206,0.033299563437860544,0.031177783399660056,0,0,0,True,1,0,True,True
0.10846856236457825,0.14836018733809078,0.06740687522527333,1231,Introvert,0.10807854164264745,0.04047806532718011,0.14836018733809078,0.06740687522527333,0.08095331211281745,0,0,0,True,0,0,False,False
0.9749714732170105,0.9609150585225494,0.985851329473927,1232,Extrovert,0.9739126204044957,0.012501811036768092,0.985851329473927,0.9609150585225494,0.024936270951377515,1,1,1,True,1,1,False,False
0.025823576375842094,0.036689879234109914,0.05910266465969987,1233,Introvert,0.04053870675655063,0.016970107077573873,0.05910266465969987,0.025823576375842094,0.033279088283857776,0,0,0,True,0,0,False,False
0.009352775290608406,0.010088006315738831,0.015170820352426903,1234,Introvert,0.011537200652924713,0.0031682069464503693,0.015170820352426903,0.009352775290608406,0.005818045061818497,0,0,0,True,0,0,False,False
0.014737398363649845,0.005183185044284554,0.024220988358367765,1235,Introvert,0.014713857255434054,0.00951892348925347,0.024220988358367765,0.005183185044284554,0.01903780331408321,0,0,0,True,0,0,False,False
0.05936316400766373,0.055500013628621524,0.08845008365903333,1236,Introvert,0.06777108709843953,0.018012402859628726,0.08845008365903333,0.055500013628621524,0.0329500700304118,0,0,0,True,0,0,False,False
0.9615551233291626,0.9855065061083818,0.9783310783259228,1237,Extrovert,0.9751309025878224,0.012292193775938202,0.9855065061083818,0.9615551233291626,0.023951382779219155,1,1,1,True,1,1,False,False
0.9985253214836121,0.9966690176117275,0.9927351224840697,1238,Extrovert,0.9959764871931364,0.002956568940356512,0.9985253214836121,0.9927351224840697,0.005790198999542362,1,1,1,True,1,1,False,False
0.9920362830162048,0.9983721386691687,0.9878458206775039,1239,Extrovert,0.9927514141209591,0.0052994718593603225,0.9983721386691687,0.9878458206775039,0.010526317991664813,1,1,1,True,1,1,False,False
0.003366118296980858,0.004324771265212761,0.007595670272214502,1240,Introvert,0.005095519944802707,0.0022176153009748874,0.007595670272214502,0.003366118296980858,0.0042295519752336445,0,0,0,True,0,0,False,False
0.08975304663181305,0.10636160296841639,0.06862956596020203,1241,Introvert,0.08824807185347716,0.0189109853262564,0.10636160296841639,0.06862956596020203,0.037732037008214356,0,0,0,True,0,0,False,False
0.997365415096283,0.9985473274023482,0.9951680666526413,1242,Extrovert,0.9970269363837575,0.0017148692902819124,0.9985473274023482,0.9951680666526413,0.003379260749706847,1,1,1,True,1,1,False,False
0.9962047934532166,0.9970764865430171,0.9946347659091072,1243,Extrovert,0.9959720153017803,0.0012373920819024671,0.9970764865430171,0.9946347659091072,0.002441720633909905,1,1,1,True,1,1,False,False
0.9733405709266663,0.9857376792494046,0.983854182389227,1244,Extrovert,0.9809774775217659,0.006680467563148735,0.9857376792494046,0.9733405709266663,0.012397108322738326,1,1,1,True,1,1,False,False
0.9805177450180054,0.9796546336085171,0.9741529022489657,1245,Extrovert,0.9781084269584962,0.0034526615997048245,0.9805177450180054,0.9741529022489657,0.0063648427690397025,1,1,1,True,1,1,False,False
0.993327260017395,0.993659901134658,0.9820024894803571,1246,Extrovert,0.98966321687747,0.006636468994720099,0.993659901134658,0.9820024894803571,0.011657411654300898,1,1,1,True,1,1,False,False
0.9974954724311829,0.9945927013189276,0.991300822085429,1247,Extrovert,0.9944629986118465,0.003099361276247925,0.9974954724311829,0.991300822085429,0.006194650345753838,1,1,1,True,1,1,False,False
0.004466390702873468,0.008398960980663707,0.021657043282558002,1248,Introvert,0.01150746498869839,0.00900703790959211,0.021657043282558002,0.004466390702873468,0.017190652579684534,0,0,0,True,0,0,False,False
0.9889469742774963,0.9885371247310698,0.9894062544479544,1249,Extrovert,0.9889634511521735,0.00043479907053984267,0.9894062544479544,0.9885371247310698,0.0008691297168845757,1,1,1,True,1,1,False,False
0.0029463404789566994,0.003971465391474671,0.014590556819630451,1250,Introvert,0.007169454230020608,0.006447270197975395,0.014590556819630451,0.0029463404789566994,0.011644216340673752,0,0,0,True,0,0,False,False
0.5150602459907532,0.570756628687625,0.7723405857394229,1251,Extrovert,0.619385820139267,0.13535838356462473,0.7723405857394229,0.5150602459907532,0.2572803397486697,1,1,1,True,1,1,False,False
0.9966930150985718,0.9956848914756693,0.9920400498675073,1252,Extrovert,0.9948059854805829,0.002447831320071517,0.9966930150985718,0.9920400498675073,0.00465296523106451,1,1,1,True,1,1,False,False
0.017039893195033073,0.029644260493985587,0.029119207258439753,1253,Introvert,0.025267786982486138,0.007130399523045384,0.029644260493985587,0.017039893195033073,0.012604367298952514,0,0,0,True,0,0,False,False
0.9936028122901917,0.9912936672185523,0.9839045848621467,1254,Extrovert,0.9896003547902968,0.005066002768088852,0.9936028122901917,0.9839045848621467,0.009698227428044937,1,1,1,True,1,1,False,False
0.021072089672088623,0.028822320993137106,0.07758858543651106,1255,Introvert,0.042494332033912265,0.03063856210393698,0.07758858543651106,0.021072089672088623,0.05651649576442244,0,0,0,True,0,0,False,False
0.9848524928092957,0.9913526170132578,0.9896333733201728,1256,Extrovert,0.9886128277142422,0.0033680912498137636,0.9913526170132578,0.9848524928092957,0.0065001242039621765,1,1,1,True,1,1,False,False
0.9877703189849854,0.9919164397050303,0.9826163877652115,1257,Extrovert,0.9874343821517425,0.0046591181233983136,0.9919164397050303,0.9826163877652115,0.009300051939818754,1,1,1,True,1,1,False,False
0.026493782177567482,0.021994559925569195,0.04216915209245331,1258,Introvert,0.03021916473186333,0.010590675080320158,0.04216915209245331,0.021994559925569195,0.020174592166884116,0,0,0,True,0,0,False,False
0.9786733984947205,0.9670911658224914,0.9785729536993892,1259,Extrovert,0.9747791726722004,0.006658198651294955,0.9786733984947205,0.9670911658224914,0.01158223267222902,1,1,1,True,1,1,False,False
0.15672166645526886,0.10492385819149093,0.12278989807334925,1260,Introvert,0.128145140906703,0.026310876165303112,0.15672166645526886,0.10492385819149093,0.05179780826377793,0,0,0,True,0,0,False,False
0.9878454804420471,0.9865193139154478,0.9814231087266003,1261,Extrovert,0.9852626343613652,0.0033905968853698734,0.9878454804420471,0.9814231087266003,0.006422371715446795,1,1,1,True,1,1,False,False
0.9812353849411011,0.9762648421527476,0.9691742617765172,1262,Extrovert,0.9755581629567885,0.006061536076962356,0.9812353849411011,0.9691742617765172,0.012061123164583853,1,1,1,True,1,1,False,False
0.045772138983011246,0.053312612309455484,0.059256281736828335,1263,Extrovert,0.052780344343098355,0.006757810913479079,0.059256281736828335,0.045772138983011246,0.01348414275381709,0,0,0,True,1,0,True,True
0.9905960559844971,0.9938612628656314,0.9891637638061551,1264,Extrovert,0.9912070275520946,0.002407610650781066,0.9938612628656314,0.9891637638061551,0.004697499059476251,1,1,1,True,1,1,False,False
0.9960907101631165,0.9927640228250373,0.9909903855215529,1265,Extrovert,0.9932817061699022,0.002589271112977147,0.9960907101631165,0.9909903855215529,0.005100324641563514,1,1,1,True,1,1,False,False
0.9903783798217773,0.9903890697206547,0.981501948468277,1266,Extrovert,0.9874231326702363,0.0051278987249783105,0.9903890697206547,0.981501948468277,0.008887121252377672,1,1,1,True,1,1,False,False
0.9780734181404114,0.9784732374865213,0.9813451508557149,1267,Extrovert,0.9792972688275491,0.0017847491359695704,0.9813451508557149,0.9780734181404114,0.003271732715303566,1,1,1,True,1,1,False,False
0.9941174983978271,0.9872617403524863,0.9819590442984993,1268,Extrovert,0.9877794276829376,0.006095736350142422,0.9941174983978271,0.9819590442984993,0.012158454099327809,1,1,1,True,1,1,False,False
0.9903588891029358,0.9858609099597693,0.9830226087250192,1269,Extrovert,0.9864141359292414,0.0036992967812578504,0.9903588891029358,0.9830226087250192,0.00733628037791656,1,1,1,True,1,1,False,False
0.9973651766777039,0.9962668876863794,0.987133353957702,1270,Extrovert,0.9935884727739284,0.005617203830716543,0.9973651766777039,0.987133353957702,0.010231822720001893,1,1,1,True,1,1,False,False
0.006414102856069803,0.002765933968070025,0.006309528022042303,1271,Introvert,0.005163188282060711,0.002076741476072114,0.006414102856069803,0.002765933968070025,0.003648168887999778,0,0,0,True,0,0,False,False
0.9987937211990356,0.9957681260066538,0.9907980615299927,1272,Extrovert,0.9951199695785607,0.004037043900213205,0.9987937211990356,0.9907980615299927,0.00799565966904292,1,1,1,True,1,1,False,False
0.9981951117515564,0.9997070078504617,0.9922363904751805,1273,Extrovert,0.9967128366923995,0.003949732333362881,0.9997070078504617,0.9922363904751805,0.007470617375281208,1,1,1,True,1,1,False,False
0.03185833990573883,0.02487519053428876,0.016738187771638654,1274,Introvert,0.02449057273722208,0.0075674102754475295,0.03185833990573883,0.016738187771638654,0.015120152134100177,0,0,0,True,0,0,False,False
0.975203275680542,0.9587022528095156,0.9602460254470537,1275,Extrovert,0.9647171846457038,0.009113966610773199,0.975203275680542,0.9587022528095156,0.016501022871026394,1,1,1,True,1,1,False,False
0.011041095480322838,0.006023348340717193,0.009583935491623162,1276,Introvert,0.008882793104221064,0.00258130724146005,0.011041095480322838,0.006023348340717193,0.005017747139605645,0,0,0,True,0,0,False,False
0.3110291659832001,0.2870046269188605,0.19039313423893586,1277,Introvert,0.26280897571366546,0.06385401468728001,0.3110291659832001,0.19039313423893586,0.12063603174426421,0,0,0,True,0,0,False,False
0.009433611296117306,0.0066876799162146235,0.01548458781579298,1278,Introvert,0.010535293009374969,0.0045007415051756495,0.01548458781579298,0.0066876799162146235,0.008796907899578356,0,0,0,True,0,0,False,False
0.9941457509994507,0.9973709179174574,0.9819212022243693,1279,Extrovert,0.9911459570470923,0.008150000096120654,0.9973709179174574,0.9819212022243693,0.015449715693088062,1,1,1,True,1,1,False,False
0.9924198985099792,0.9919776319495298,0.9876214190360345,1280,Extrovert,0.9906729831651813,0.0026519676946267653,0.9924198985099792,0.9876214190360345,0.004798479473944739,1,1,1,True,1,1,False,False
0.007800690829753876,0.0022815052084208874,0.00946589609263305,1281,Introvert,0.00651603071026927,0.003760536106891324,0.00946589609263305,0.0022815052084208874,0.007184390884212162,0,0,0,True,0,0,False,False
0.989986002445221,0.9912967038801757,0.9877246102440533,1282,Extrovert,0.98966910552315,0.0018070088490984026,0.9912967038801757,0.9877246102440533,0.00357209363612232,1,1,1,True,1,1,False,False
0.9857235550880432,0.985382610017202,0.9726335278972549,1283,Extrovert,0.9812465643341667,0.007461056117133185,0.9857235550880432,0.9726335278972549,0.013090027190788334,1,1,1,True,1,1,False,False
0.9916998147964478,0.9932708759633267,0.9901546098243685,1284,Extrovert,0.9917084335280476,0.0015581509471502353,0.9932708759633267,0.9901546098243685,0.0031162661389582125,1,1,1,True,1,1,False,False
0.8892550468444824,0.9188381627507002,0.954020457566643,1285,Extrovert,0.9207045557206085,0.03242301919225183,0.954020457566643,0.8892550468444824,0.06476541072216058,1,1,1,True,1,1,False,False
0.9651619791984558,0.9668958365200807,0.9667522000730353,1286,Extrovert,0.9662700052638572,0.0009622625309325646,0.9668958365200807,0.9651619791984558,0.0017338573216248987,1,1,1,True,1,1,False,False
0.9410012364387512,0.9423168730922755,0.9241127665214403,1287,Extrovert,0.935810292017489,0.010151689613017972,0.9423168730922755,0.9241127665214403,0.018204106570835266,1,1,1,True,1,1,False,False
0.97234046459198,0.9679110077818985,0.9835593224769779,1288,Extrovert,0.9746035982836189,0.00806590160978498,0.9835593224769779,0.9679110077818985,0.015648314695079324,1,1,1,True,1,1,False,False
0.9908809661865234,0.9931537272454931,0.9944741570184669,1289,Extrovert,0.9928362834834945,0.001817507357678219,0.9944741570184669,0.9908809661865234,0.003593190831943427,1,1,1,True,1,1,False,False
0.1281260997056961,0.11845601489728413,0.1196267389870197,1290,Introvert,0.12206961786333331,0.005277629956118982,0.1281260997056961,0.11845601489728413,0.009670084808411972,0,0,0,True,0,0,False,False
0.9913796186447144,0.9898525743707337,0.989402863834952,1291,Extrovert,0.9902116856168001,0.0010361518034381414,0.9913796186447144,0.989402863834952,0.0019767548097623378,1,1,1,True,1,1,False,False
0.0042734090238809586,0.0018394393602994851,0.020375749572755765,1292,Introvert,0.008829532652312068,0.010073102598567333,0.020375749572755765,0.0018394393602994851,0.01853631021245628,0,0,0,True,0,0,False,False
0.031076520681381226,0.016928225111765848,0.04415462712233481,1293,Introvert,0.030719790971827296,0.013616706050823645,0.04415462712233481,0.016928225111765848,0.027226402010568963,0,0,0,True,0,0,False,False
0.9951696991920471,0.9952795037382446,0.9900331078021534,1294,Extrovert,0.9934941035774817,0.0029978130490779086,0.9952795037382446,0.9900331078021534,0.005246395936091219,1,1,1,True,1,1,False,False
0.9976853132247925,0.999438569791113,0.9947093613661521,1295,Extrovert,0.9972777481273525,0.0023908021798486,0.999438569791113,0.9947093613661521,0.00472920842496094,1,1,1,True,1,1,False,False
0.013812586665153503,0.023642036512964874,0.02644525657346873,1296,Introvert,0.0212999599171957,0.0066340092959273535,0.02644525657346873,0.013812586665153503,0.012632669908315228,0,0,0,True,0,0,False,False
0.8644835948944092,0.8389278566072734,0.9235195460484458,1297,Extrovert,0.8756436658500428,0.043386044627610615,0.9235195460484458,0.8389278566072734,0.08459168944117235,1,1,1,True,1,1,False,False
0.9867339134216309,0.9900356430513428,0.9852659932342738,1298,Extrovert,0.9873451832357492,0.002442872885273793,0.9900356430513428,0.9852659932342738,0.004769649817069066,1,1,1,True,1,1,False,False
0.998146653175354,0.9978070842905982,0.9916992696159153,1299,Extrovert,0.9958843356939558,0.0036283481524032224,0.998146653175354,0.9916992696159153,0.006447383559438746,1,1,1,True,1,1,False,False
0.036236703395843506,0.03770667779451737,0.06040360418387338,1300,Introvert,0.044782328458078086,0.013548372509610893,0.06040360418387338,0.036236703395843506,0.024166900788029876,0,0,0,True,0,0,False,False
0.9916068315505981,0.9917165970099283,0.9860048101802817,1301,Extrovert,0.9897760795802695,0.003266476202190663,0.9917165970099283,0.9860048101802817,0.00571178682964657,1,1,1,True,1,1,False,False
0.006078709382563829,0.0014171244947022888,0.004384827020464266,1302,Introvert,0.003960220299243461,0.0023596210643796567,0.006078709382563829,0.0014171244947022888,0.004661584887861541,0,0,0,True,0,0,False,False
0.005856147967278957,0.006081025489502703,0.008508587008059317,1303,Introvert,0.006815253488280326,0.0014707740417568237,0.008508587008059317,0.005856147967278957,0.0026524390407803595,0,0,0,True,0,0,False,False
0.9984478950500488,0.9983615340003383,0.9953112989996779,1304,Extrovert,0.9973735760166883,0.001786506207348306,0.9984478950500488,0.9953112989996779,0.0031365960503709767,1,1,1,True,1,1,False,False
0.005940782371908426,0.006285591468125484,0.010577489528118657,1305,Introvert,0.007601287789384188,0.002583225874840034,0.010577489528118657,0.005940782371908426,0.004636707156210231,0,0,0,True,0,0,False,False
0.9742660522460938,0.9737099495232222,0.9398987276431924,1306,Extrovert,0.9626249098041694,0.01968341508148498,0.9742660522460938,0.9398987276431924,0.03436732460290137,1,1,1,True,1,1,False,False
0.9669014811515808,0.9612515431162951,0.9657167332965891,1307,Extrovert,0.9646232525214883,0.0029794672518385253,0.9669014811515808,0.9612515431162951,0.005649938035285684,1,1,1,True,1,1,False,False
0.9967780709266663,0.996933904131803,0.9899747373327039,1308,Extrovert,0.9945622374637244,0.003973655632542985,0.996933904131803,0.9899747373327039,0.006959166799099137,1,1,1,True,1,1,False,False
0.0026297096628695726,0.001623138929794809,0.0075517007800468055,1309,Introvert,0.003934849790903729,0.003172460317863662,0.0075517007800468055,0.001623138929794809,0.005928561850251996,0,0,0,True,0,0,False,False
0.09727641940116882,0.15539350077043676,0.09590566181409067,1310,Introvert,0.11619186066189875,0.033956533752580446,0.15539350077043676,0.09590566181409067,0.05948783895634609,0,0,0,True,0,0,False,False
0.9907206296920776,0.9923586233307597,0.9914637730357676,1311,Extrovert,0.9915143420195349,0.0008201668773366893,0.9923586233307597,0.9907206296920776,0.0016379936386821115,1,1,1,True,1,1,False,False
0.9767265319824219,0.9780801184149691,0.9843648968504158,1312,Extrovert,0.9797238490826023,0.004075848665608112,0.9843648968504158,0.9767265319824219,0.007638364867993963,1,1,1,True,1,1,False,False
0.9846838116645813,0.9844035888705456,0.975223789498244,1313,Extrovert,0.9814370633444569,0.005382676854465635,0.9846838116645813,0.975223789498244,0.009460022166337345,1,1,1,True,1,1,False,False
0.003055618144571781,0.003301564568564084,0.003983813751426717,1314,Introvert,0.003446998821520861,0.0004808847186135388,0.003983813751426717,0.003055618144571781,0.0009281956068549358,0,0,0,True,0,0,False,False
0.1148691475391388,0.10002512409847283,0.06952108129097248,1315,Introvert,0.09480511764286137,0.023120296898169135,0.1148691475391388,0.06952108129097248,0.04534806624816631,0,0,0,True,0,0,False,False
0.9900097250938416,0.9928778489492526,0.9917617756332233,1316,Extrovert,0.9915497832254392,0.0014457659555450325,0.9928778489492526,0.9900097250938416,0.00286812385541102,1,1,1,True,1,1,False,False
0.9844198822975159,0.9773777143886984,0.9747507412145577,1317,Extrovert,0.978849445966924,0.004999756764013332,0.9844198822975159,0.9747507412145577,0.009669141082958133,1,1,1,True,1,1,False,False
0.976680338382721,0.9453775254265637,0.9845778074647256,1318,Extrovert,0.9688785570913367,0.02073201320317935,0.9845778074647256,0.9453775254265637,0.03920028203816184,1,1,1,True,1,1,False,False
0.03869142383337021,0.04344618677350285,0.02649707119555565,1319,Introvert,0.036211560600809566,0.008742449368329661,0.04344618677350285,0.02649707119555565,0.0169491155779472,0,0,0,True,0,0,False,False
0.9877437949180603,0.9887932699752942,0.9825248120627762,1320,Extrovert,0.9863539589853768,0.003357398410985168,0.9887932699752942,0.9825248120627762,0.006268457912517955,1,1,1,True,1,1,False,False
0.012445772998034954,0.015779189667629822,0.04594855030764093,1321,Introvert,0.024724504324435237,0.018455974983625376,0.04594855030764093,0.012445772998034954,0.03350277730960598,0,0,0,True,0,0,False,False
0.01900600828230381,0.036986575764270425,0.015965550157302135,1322,Introvert,0.023986044734625456,0.011360961741509539,0.036986575764270425,0.015965550157302135,0.02102102560696829,0,0,0,True,0,0,False,False
0.9927626252174377,0.9952148895434427,0.9895385898608465,1323,Extrovert,0.9925053682072423,0.0028468808191828886,0.9952148895434427,0.9895385898608465,0.0056762996825961975,1,1,1,True,1,1,False,False
0.9770804643630981,0.9778390320642273,0.9694215956887594,1324,Extrovert,0.9747803640386948,0.004656302708211981,0.9778390320642273,0.9694215956887594,0.00841743637546788,1,1,1,True,1,1,False,False
0.07545806467533112,0.05912436666283236,0.06832634441019038,1325,Introvert,0.06763625858278462,0.008188686495877477,0.07545806467533112,0.05912436666283236,0.016333698012498753,0,0,0,True,0,0,False,False
0.9908040761947632,0.9873076673520008,0.982469833692416,1326,Extrovert,0.9868605257463933,0.004185074818158137,0.9908040761947632,0.982469833692416,0.008334242502347156,1,1,1,True,1,1,False,False
0.998230516910553,0.9982670711748939,0.9937556432740072,1327,Extrovert,0.9967510771198179,0.0025941861916662892,0.9982670711748939,0.9937556432740072,0.004511427900886655,1,1,1,True,1,1,False,False
0.9518976807594299,0.961506122594818,0.963807997137254,1328,Extrovert,0.9590706001638339,0.006317652743609427,0.963807997137254,0.9518976807594299,0.011910316377824026,1,1,1,True,1,1,False,False
0.008780192583799362,0.00530707832219381,0.017704736328768022,1329,Introvert,0.010597335744920397,0.006395466203725896,0.017704736328768022,0.00530707832219381,0.012397658006574212,0,0,0,True,0,0,False,False
0.9770678281784058,0.982419015723831,0.9847870298101656,1330,Extrovert,0.9814246245708008,0.003954507400658086,0.9847870298101656,0.9770678281784058,0.0077192016317598755,1,1,1,True,1,1,False,False
0.9958673715591431,0.9942370998624421,0.9942278278160945,1331,Extrovert,0.9947774330792266,0.0009439257969845239,0.9958673715591431,0.9942278278160945,0.0016395437430485327,1,1,1,True,1,1,False,False
