id,Personality,ambiguity_score,null_count,cluster,composite_ambiguity,final_ambiguity_score,ambiguity_sources
2331,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
16527,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
18203,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
16494,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
18266,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
14022,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
14061,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
16902,Extrovert,2.3311581759206277,1,9,1.0,1.9591024881417434,1
12353,Extrovert,2.3311581759206277,1,12,1.0,1.9591024881417434,1
12281,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
4596,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
8120,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
5869,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
9466,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
4915,Extrovert,2.3311581759206277,1,12,1.0,1.9591024881417434,1
7050,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
5792,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
4965,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
10100,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
3719,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
17108,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
14772,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
14679,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
4757,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
14953,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
10755,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
8418,Extrovert,2.3311581759206277,1,13,1.0,1.9591024881417434,1
8415,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
17009,Extrovert,2.3311581759206277,1,9,1.0,1.9591024881417434,1
1266,Extrovert,2.3311581759206277,1,12,1.0,1.9591024881417434,1
14585,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
10842,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
6607,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
15463,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
1413,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
6968,Extrovert,2.3311581759206277,1,0,1.0,1.9591024881417434,1
17560,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
6709,Extrovert,2.3311581759206277,1,10,1.0,1.9591024881417434,1
3029,Extrovert,2.3311581759206277,1,3,1.0,1.9591024881417434,1
3017,Extrovert,2.3333333333333286,0,3,1.0,1.9590643274853803,1
10974,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
10977,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
5544,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
5598,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
5585,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
5574,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
499,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
17336,Extrovert,2.3333333333333286,1,14,1.0,1.9590643274853803,1
5271,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
523,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
3919,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
2974,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
11112,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
8826,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
11021,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
15046,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
1424,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
15291,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
4842,Extrovert,2.333333333333332,0,5,1.0,1.9590643274853803,1
4826,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
7003,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
341,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
339,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
15057,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
9379,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
15035,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
15056,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
15668,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
4905,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
4904,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
9441,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
4887,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
1207,Extrovert,2.3333333333333286,0,12,1.0,1.9590643274853803,1
6580,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
14545,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
14536,Extrovert,2.3333333333333286,0,12,1.0,1.9590643274853803,1
14932,Extrovert,2.333333333333332,1,8,1.0,1.9590643274853803,1
1464,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
1477,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
6955,Extrovert,2.333333333333332,1,8,1.0,1.9590643274853803,1
14836,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
14764,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
4712,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
10262,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
14631,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
1295,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
15410,Extrovert,2.333333333333332,0,5,1.0,1.9590643274853803,1
6361,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
9457,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
9449,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
15902,Extrovert,2.333333333333332,0,11,1.0,1.9590643274853803,1
1107,Extrovert,2.333333333333332,0,11,1.0,1.9590643274853803,1
6486,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
334,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
112,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
3740,Extrovert,2.3333333333333286,0,12,1.0,1.9590643274853803,1
14501,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
14449,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
14442,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
14417,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
3308,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
4639,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
14305,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
14328,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
16050,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
6295,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
13717,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
331,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
10394,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
9246,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
7304,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
14232,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
9216,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
10416,Extrovert,2.3333333333333286,0,12,1.0,1.9590643274853803,1
4512,Extrovert,2.333333333333332,0,5,1.0,1.9590643274853803,1
4502,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
308,Extrovert,2.333333333333332,0,5,1.0,1.9590643274853803,1
10457,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
1963,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
18287,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
6354,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
16314,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
18373,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
16256,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
16248,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
16232,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
7593,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
10478,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
4431,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
16098,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
9930,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
9509,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
6145,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
6104,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
16351,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
16427,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
6165,Extrovert,2.333333333333332,0,5,1.0,1.9590643274853803,1
2244,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
7714,Extrovert,2.3333333333333286,0,3,1.0,1.9590643274853803,1
10536,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
13342,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
13311,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
13301,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
13268,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
12661,Extrovert,2.333333333333332,0,5,1.0,1.9590643274853803,1
2307,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
17798,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
7894,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
2196,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
7967,Extrovert,2.333333333333332,1,8,1.0,1.9590643274853803,1
934,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
6010,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
5136,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
5123,Extrovert,2.3333333333333286,1,14,1.0,1.9590643274853803,1
9919,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
16590,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
12643,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
7998,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
10608,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
12947,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
8025,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
12697,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
12806,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
10666,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
18219,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
12644,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
16501,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
723,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
745,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
9541,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
16772,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
5885,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
4146,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
2387,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
12527,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
18091,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
8144,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
4238,Extrovert,2.3333333333333286,1,14,1.0,1.9590643274853803,1
2420,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
17868,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
2442,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
17814,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
815,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
16972,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
16951,Extrovert,2.3333333333333286,0,3,1.0,1.9590643274853803,1
3496,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
16926,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
5174,Extrovert,2.3333333333333286,0,3,1.0,1.9590643274853803,1
11942,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
2513,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
3816,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
10768,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
4168,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
4131,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
8317,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
4039,Extrovert,2.333333333333332,1,8,1.0,1.9590643274853803,1
8383,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
16856,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
17140,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
625,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
17093,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
3509,Extrovert,2.3333333333333286,0,12,1.0,1.9590643274853803,1
5763,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
51,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
17022,Extrovert,2.333333333333332,0,12,1.0,1.9590643274853803,1
18178,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
18166,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
2851,Extrovert,2.333333333333332,0,10,1.0,1.9590643274853803,1
8425,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
17872,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
10805,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
8513,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
11841,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
11833,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
5787,Extrovert,2.333333333333332,0,11,1.0,1.9590643274853803,1
17279,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
17210,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
255,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
11696,Extrovert,2.333333333333332,1,14,1.0,1.9590643274853803,1
8609,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
10828,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
8643,Extrovert,2.3333333333333286,0,3,1.0,1.9590643274853803,1
4015,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
11654,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
18129,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
11494,Extrovert,2.3333333333333286,0,10,1.0,1.9590643274853803,1
2870,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
8966,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
11371,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
11299,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
8708,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
11269,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
5714,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
17165,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
10978,Extrovert,2.3333333333333286,0,12,1.0,1.9590643274853803,1
11,Extrovert,2.3333333333333286,0,0,1.0,1.9590643274853803,1
3598,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
17605,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
5318,Extrovert,2.333333333333332,0,3,1.0,1.9590643274853803,1
5384,Extrovert,2.333333333333332,0,9,1.0,1.9590643274853803,1
5396,Extrovert,2.333333333333332,0,11,1.0,1.9590643274853803,1
393,Extrovert,2.333333333333332,0,0,1.0,1.9590643274853803,1
11917,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
2659,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
2670,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
8438,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
8458,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
11888,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
8410,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
17882,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
8423,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
8431,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
908,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
9565,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
204,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
14853,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
14904,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
6911,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
17618,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
17572,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
17581,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
448,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
17544,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
17552,Extrovert,2.3333333333333357,0,12,1.0,1.95906432748538,1
419,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
5526,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
17486,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
1618,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
7089,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
15014,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
1445,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
18330,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
1566,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
3482,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
11976,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
8549,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
2691,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
8593,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
16601,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
16618,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
16584,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
6012,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
5093,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
2652,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
10086,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
3434,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
10006,Extrovert,2.3333333333333357,0,0,1.0,1.95906432748538,1
10013,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
14433,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
17696,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
14971,Extrovert,2.3333333333333357,0,0,1.0,1.95906432748538,1
1599,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
9554,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
17530,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
479,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
17473,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
1689,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
7233,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
15074,Extrovert,2.3333333333333357,0,12,1.0,1.95906432748538,1
1401,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
6755,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
14384,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
14390,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
7189,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
8393,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
940,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
6172,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
11986,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
12037,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
2793,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
11637,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
8647,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
3989,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
4130,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
17999,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
1727,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
1389,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
1394,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
4811,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
4812,Extrovert,2.3333333333333357,0,12,1.0,1.95906432748538,1
6737,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
4606,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
7261,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
14314,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
14122,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
14086,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
4551,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
14231,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
14241,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
1724,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
3406,Extrovert,2.3333333333333357,0,0,1.0,1.95906432748538,1
10127,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
10130,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
10062,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
3416,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
10073,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
4112,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
12165,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
4144,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
6175,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
16271,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
975,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
16297,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
5040,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
16236,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
8662,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
11530,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
6703,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
4832,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
6715,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
15159,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
15175,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
15195,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
10174,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
17484,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
5605,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
5619,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
17358,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
17359,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
9304,Extrovert,2.3333333333333357,0,12,1.0,1.95906432748538,1
5272,Introvert,2.3333333333333357,1,14,1.0,1.95906432748538,1
10270,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
3730,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
17976,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
10345,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
10346,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
13923,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
6686,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
15225,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
4151,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
12152,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
12337,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
2543,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
12261,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
12264,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
16757,Extrovert,2.3333333333333357,0,11,1.0,1.95906432748538,1
5914,Extrovert,2.3333333333333357,0,13,1.0,1.95906432748538,1
16713,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
13862,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
1846,Extrovert,2.3333333333333357,0,3,1.0,1.95906432748538,1
1881,Extrovert,2.3333333333333357,1,14,1.0,1.95906432748538,1
13831,Extrovert,2.3333333333333357,0,9,1.0,1.95906432748538,1
13835,Extrovert,2.3333333333333357,1,8,1.0,1.95906432748538,1
1797,Extrovert,2.3333333333333357,0,10,1.0,1.95906432748538,1
1801,Extrovert,2.3333333333333357,0,5,1.0,1.95906432748538,1
