id,probability,prediction
19987,0.9900985930653473,Extrovert
19988,0.0585685444732794,Introvert
19989,0.9921796456313258,Extrovert
19990,0.9863158610768419,Extrovert
19991,0.9737948180253528,Extrovert
19992,0.9878606228444686,Extrovert
19993,0.9901317744894017,Extrovert
19994,0.039662934208696446,Introvert
19995,0.9892035655534881,Extrovert
19996,0.9837948927025975,Extrovert
19997,0.051015424846447874,Introvert
19998,0.982729968201121,Extrovert
19999,0.05314232020458296,Introvert
20000,0.057439145264865696,Introvert
20001,0.18039434935771131,Introvert
20002,0.9782767294569201,Extrovert
20003,0.9563015447595161,Extrovert
20004,0.02645275710217655,Introvert
20005,0.9904798261616312,Extrovert
20006,0.9622236146663082,Extrovert
20007,0.9889661074525034,Extrovert
20008,0.9911886342031486,Extrovert
20009,0.08057257533793015,Introvert
20010,0.9702281231987628,Extrovert
20011,0.024570935312508688,Introvert
20012,0.9919106318234873,Extrovert
20013,0.9832711214892214,Extrovert
20014,0.9908347569425684,Extrovert
20015,0.0427909506102145,Introvert
20016,0.057084349805192655,Introvert
20017,0.38034044362374597,Introvert
20018,0.04373145138564773,Introvert
20019,0.024380768305933852,Introvert
20020,0.04181212090207699,Introvert
20021,0.9774387600358534,Extrovert
20022,0.9896871913414506,Extrovert
20023,0.9874277131816556,Extrovert
20024,0.9772320678545231,Extrovert
20025,0.9486978159835443,Extrovert
20026,0.9766924039389266,Extrovert
20027,0.974932725840459,Extrovert
20028,0.9910287124466193,Extrovert
20029,0.9666682309156147,Extrovert
20030,0.9834491998975018,Extrovert
20031,0.9835471111054511,Extrovert
20032,0.9940002003856158,Extrovert
20033,0.4094912774998701,Introvert
20034,0.9843706193658429,Extrovert
20035,0.988617684707372,Extrovert
20036,0.022581713975380918,Introvert
20037,0.9924085220407619,Extrovert
20038,0.9894156939710907,Extrovert
20039,0.9790909930627858,Extrovert
20040,0.9898326319449058,Extrovert
20041,0.9947948987973089,Extrovert
20042,0.9779510846932716,Extrovert
20043,0.9846266590244749,Extrovert
20044,0.987817874844389,Extrovert
20045,0.09849487088084864,Introvert
20046,0.07445598791464897,Introvert
20047,0.06299019182782997,Introvert
20048,0.04664516499487465,Introvert
20049,0.04997352239417484,Introvert
20050,0.9890686969832208,Extrovert
20051,0.043703937929836754,Introvert
20052,0.9805727303832942,Extrovert
20053,0.9848993258146139,Extrovert
20054,0.017711393146435005,Introvert
20055,0.9636283029984944,Extrovert
20056,0.9958513027198853,Extrovert
20057,0.052182520894311815,Introvert
20058,0.986910706087361,Extrovert
20059,0.07548634586808416,Introvert
20060,0.9864269879097047,Extrovert
20061,0.9779315062575116,Extrovert
20062,0.9930645019230198,Extrovert
20063,0.9839373075390846,Extrovert
20064,0.03032093626499796,Introvert
20065,0.9845136323531427,Extrovert
20066,0.986282803194236,Extrovert
20067,0.02713301845193109,Introvert
20068,0.04157237485697908,Introvert
20069,0.028531277742159612,Introvert
20070,0.9710030175962678,Extrovert
20071,0.0685978871937393,Introvert
20072,0.06799814525004891,Introvert
20073,0.9866519129145359,Extrovert
20074,0.9845421223799807,Extrovert
20075,0.05225702799299471,Introvert
20076,0.9747585165946532,Extrovert
20077,0.9678902809302172,Extrovert
20078,0.9734094649297633,Extrovert
20079,0.9707777643764135,Extrovert
20080,0.9542009016391166,Extrovert
20081,0.9831617145976674,Extrovert
20082,0.9863372430232907,Extrovert
20083,0.0314264181963405,Introvert
20084,0.04747597971395409,Introvert
20085,0.036266551193739414,Introvert
20086,0.9834731183124232,Extrovert
20087,0.03027868051917216,Introvert
20088,0.9825554328308564,Extrovert
20089,0.9890549286729768,Extrovert
20090,0.955364942267995,Extrovert
20091,0.934838750613055,Extrovert
20092,0.014519094210428265,Introvert
20093,0.01817615817033575,Introvert
20094,0.9925017358695689,Extrovert
20095,0.9933735613699162,Extrovert
20096,0.0614423532034248,Introvert
20097,0.9639057222975799,Extrovert
20098,0.03285157176689003,Introvert
20099,0.9957134318403359,Extrovert
20100,0.9820643966306175,Extrovert
20101,0.9894365138738784,Extrovert
20102,0.9675648117457485,Extrovert
20103,0.037501208103024916,Introvert
20104,0.9916283052944819,Extrovert
20105,0.9787219088016912,Extrovert
20106,0.9848803628146966,Extrovert
20107,0.03681360793662425,Introvert
20108,0.9872977261213555,Extrovert
20109,0.9882660716218972,Extrovert
20110,0.9888792546867275,Extrovert
20111,0.04123636237864252,Introvert
20112,0.1207018783942235,Introvert
20113,0.9768409373412161,Extrovert
20114,0.9867656670279906,Extrovert
20115,0.979729540661884,Extrovert
20116,0.9947822608645411,Extrovert
20117,0.038422330757759936,Introvert
20118,0.9737634879759502,Extrovert
20119,0.03405103821867903,Introvert
20120,0.025644972680098417,Introvert
20121,0.9868452720464423,Extrovert
20122,0.9945372788563761,Extrovert
20123,0.9905433012645972,Extrovert
20124,0.9807582273762065,Extrovert
20125,0.9922977043837984,Extrovert
20126,0.2379955088361832,Introvert
20127,0.04523172249682905,Introvert
20128,0.022853296910620064,Introvert
20129,0.9863012983230922,Extrovert
20130,0.018922230447622913,Introvert
20131,0.9749965330812204,Extrovert
20132,0.9786966030730362,Extrovert
20133,0.9758808185635871,Extrovert
20134,0.9904122915104194,Extrovert
20135,0.03498852472114135,Introvert
20136,0.9861988373225372,Extrovert
20137,0.9896942025806543,Extrovert
20138,0.9958726699043925,Extrovert
20139,0.03656324970828321,Introvert
20140,0.9762841096910961,Extrovert
20141,0.03162103379680822,Introvert
20142,0.985211762978621,Extrovert
20143,0.03984401771741353,Introvert
20144,0.12464642438812165,Introvert
20145,0.0728543929680128,Introvert
20146,0.17004160931253845,Introvert
20147,0.05053105775250204,Introvert
20148,0.9889121024590029,Extrovert
20149,0.9574234278113005,Extrovert
20150,0.9858262816432843,Extrovert
20151,0.909435116595877,Extrovert
20152,0.03932021386903806,Introvert
20153,0.36218335649673083,Introvert
20154,0.9850815332213699,Extrovert
20155,0.7757317306487546,Extrovert
20156,0.989290837151912,Extrovert
20157,0.9592385724379277,Extrovert
20158,0.04873737757265424,Introvert
20159,0.0862524696685892,Introvert
20160,0.9902966781492235,Extrovert
20161,0.9736327485929948,Extrovert
20162,0.9736887289310248,Extrovert
20163,0.984123027603508,Extrovert
20164,0.9950110367628289,Extrovert
20165,0.9772483406931297,Extrovert
20166,0.959141732574248,Extrovert
20167,0.9907792824085927,Extrovert
20168,0.9922380956421293,Extrovert
20169,0.05301703494202155,Introvert
20170,0.05560154392730976,Introvert
20171,0.992494572257027,Extrovert
20172,0.9892163030058109,Extrovert
20173,0.9533186084639557,Extrovert
20174,0.9895865972312455,Extrovert
20175,0.9785604372039044,Extrovert
20176,0.9840605375535066,Extrovert
20177,0.9886813133448117,Extrovert
20178,0.9866384417569352,Extrovert
20179,0.9746063246447658,Extrovert
20180,0.979701596542373,Extrovert
20181,0.9858208966666029,Extrovert
20182,0.05366703348779036,Introvert
20183,0.9884546331212404,Extrovert
20184,0.9904727524951052,Extrovert
20185,0.013542762775141142,Introvert
20186,0.9868290134828077,Extrovert
20187,0.989294464517673,Extrovert
20188,0.9880836308069496,Extrovert
20189,0.9722335353623686,Extrovert
20190,0.023146575997062987,Introvert
20191,0.9929805569483593,Extrovert
20192,0.9759427204828421,Extrovert
20193,0.9709984195675897,Extrovert
20194,0.09275951481002162,Introvert
20195,0.99405053289763,Extrovert
20196,0.9723285306605163,Extrovert
20197,0.9817210006451607,Extrovert
20198,0.9878234529981883,Extrovert
20199,0.9845918311178433,Extrovert
20200,0.9806308361381104,Extrovert
20201,0.9802303208717833,Extrovert
20202,0.9831549234687366,Extrovert
20203,0.9719379918157678,Extrovert
20204,0.9528463973672171,Extrovert
20205,0.0375749908055283,Introvert
20206,0.9806020106789758,Extrovert
20207,0.9789100957815015,Extrovert
20208,0.9954848995500314,Extrovert
20209,0.9772964845030664,Extrovert
20210,0.9767781821560941,Extrovert
20211,0.015066921555024823,Introvert
20212,0.9881797384800315,Extrovert
20213,0.04721301157169408,Introvert
20214,0.028685248129343845,Introvert
20215,0.9860595056933787,Extrovert
20216,0.9831711823915382,Extrovert
20217,0.9828614073542754,Extrovert
20218,0.9917579764224674,Extrovert
20219,0.9841354618734346,Extrovert
20220,0.019705145422831853,Introvert
20221,0.9851641723717783,Extrovert
20222,0.9812019842191362,Extrovert
20223,0.9872170332610081,Extrovert
20224,0.03338399490858471,Introvert
20225,0.9846555084080262,Extrovert
20226,0.9687242273873806,Extrovert
20227,0.9893987830344949,Extrovert
20228,0.9798254335375468,Extrovert
20229,0.9927285887374996,Extrovert
20230,0.990285981253755,Extrovert
20231,0.056605790510455334,Introvert
20232,0.10052791828225338,Introvert
20233,0.9944679829642442,Extrovert
20234,0.9745191632199866,Extrovert
20235,0.9902191498671644,Extrovert
20236,0.9497749620572516,Extrovert
20237,0.9792933373489324,Extrovert
20238,0.9725153496530785,Extrovert
20239,0.9753020463210731,Extrovert
20240,0.033210538349050564,Introvert
20241,0.9949358721724731,Extrovert
20242,0.9939636344132321,Extrovert
20243,0.9831756036718335,Extrovert
20244,0.06664410128339295,Introvert
20245,0.9855834422462406,Extrovert
20246,0.9860227821229174,Extrovert
20247,0.9410960020035359,Extrovert
20248,0.9803813944894022,Extrovert
20249,0.02358595411007849,Introvert
20250,0.9888897163775127,Extrovert
20251,0.9939317098404951,Extrovert
20252,0.05380671665487963,Introvert
20253,0.9874519926796934,Extrovert
20254,0.9902228819246653,Extrovert
20255,0.9952687528461027,Extrovert
20256,0.9858614177366626,Extrovert
20257,0.9846460728442405,Extrovert
20258,0.9789985416720912,Extrovert
20259,0.994452455241345,Extrovert
20260,0.02145146495909723,Introvert
20261,0.9898060842963113,Extrovert
20262,0.9802460399014749,Extrovert
20263,0.9702533554297197,Extrovert
20264,0.989653946338164,Extrovert
20265,0.9892736167821067,Extrovert
20266,0.980485601760345,Extrovert
20267,0.025260175303187287,Introvert
20268,0.9883871183680928,Extrovert
20269,0.9879352891288224,Extrovert
20270,0.9895420978935512,Extrovert
20271,0.9838343640495335,Extrovert
20272,0.04929154933730628,Introvert
20273,0.9939671214984125,Extrovert
20274,0.9439243397988604,Extrovert
20275,0.986961744692071,Extrovert
20276,0.9682432036671458,Extrovert
20277,0.18007935437438677,Introvert
20278,0.9629030625461035,Extrovert
20279,0.10528824075626222,Introvert
20280,0.9908536102208675,Extrovert
20281,0.9808045936222729,Extrovert
20282,0.9735676230597754,Extrovert
20283,0.9676675402151765,Extrovert
20284,0.978548279092921,Extrovert
20285,0.9089281516406558,Extrovert
20286,0.9915602521945684,Extrovert
20287,0.024845003579460685,Introvert
20288,0.0697948191926733,Introvert
20289,0.05515243308511284,Introvert
20290,0.9831770695647124,Extrovert
20291,0.9915798106300586,Extrovert
20292,0.9954786961587235,Extrovert
20293,0.07366799449267838,Introvert
20294,0.9712481349049582,Extrovert
20295,0.9902683818375246,Extrovert
20296,0.9884023405399711,Extrovert
20297,0.955224282493341,Extrovert
20298,0.9938994319949581,Extrovert
20299,0.988336725264596,Extrovert
20300,0.9944296497489556,Extrovert
20301,0.9741205194950167,Extrovert
20302,0.9869454434961608,Extrovert
20303,0.983196449662708,Extrovert
20304,0.9857950103477805,Extrovert
20305,0.9841677872672803,Extrovert
20306,0.13709846108044998,Introvert
20307,0.9779033286257068,Extrovert
20308,0.0427909506102145,Introvert
20309,0.9925034378362678,Extrovert
20310,0.9823019843940587,Extrovert
20311,0.026629762778475792,Introvert
20312,0.9873717930026041,Extrovert
20313,0.9839027130436854,Extrovert
20314,0.99102168207241,Extrovert
20315,0.9848536372261829,Extrovert
20316,0.9914586245928211,Extrovert
20317,0.9750616190839686,Extrovert
20318,0.9952559909633341,Extrovert
20319,0.9866749137601246,Extrovert
20320,0.9890046268859036,Extrovert
20321,0.05299339395568041,Introvert
20322,0.9628644507960082,Extrovert
20323,0.9537615072617328,Extrovert
20324,0.9948074549810177,Extrovert
20325,0.06366333367865327,Introvert
20326,0.1796319195232795,Introvert
20327,0.9838890359683743,Extrovert
20328,0.9819531377358064,Extrovert
20329,0.9893177337115434,Extrovert
20330,0.9829110676927449,Extrovert
20331,0.9905044968057999,Extrovert
20332,0.987420496505867,Extrovert
20333,0.9837490565453655,Extrovert
20334,0.9794533010546932,Extrovert
20335,0.9821916663166881,Extrovert
20336,0.9949741024383881,Extrovert
20337,0.9462472540871885,Extrovert
20338,0.9849067506820003,Extrovert
20339,0.02300323881933703,Introvert
20340,0.986766607883417,Extrovert
20341,0.9610019561544559,Extrovert
20342,0.9654982279825732,Extrovert
20343,0.9792263611667631,Extrovert
20344,0.9816653768118065,Extrovert
20345,0.9840595402516236,Extrovert
20346,0.9895534344665353,Extrovert
20347,0.9831617145976674,Extrovert
20348,0.014472482461286015,Introvert
20349,0.9307623576149489,Extrovert
20350,0.9836742354292852,Extrovert
20351,0.9835673248149865,Extrovert
20352,0.9919324573766432,Extrovert
20353,0.9919827441119453,Extrovert
20354,0.9883490392588866,Extrovert
20355,0.059170112787935755,Introvert
20356,0.9781182667355619,Extrovert
20357,0.9844667629600112,Extrovert
20358,0.04409974561133334,Introvert
20359,0.9906546059847721,Extrovert
20360,0.9723841059232091,Extrovert
20361,0.1065011105299245,Introvert
20362,0.991418864423449,Extrovert
20363,0.9460760345693989,Extrovert
20364,0.988086111988663,Extrovert
20365,0.9819256606453516,Extrovert
20366,0.04106882028583565,Introvert
20367,0.9813670827494667,Extrovert
20368,0.9947923495736386,Extrovert
20369,0.9942837098458739,Extrovert
20370,0.9915676195268089,Extrovert
20371,0.024933869111494207,Introvert
20372,0.9941862518897805,Extrovert
20373,0.057956892475060084,Introvert
20374,0.9788790755160545,Extrovert
20375,0.9835989428283913,Extrovert
20376,0.9923253746158546,Extrovert
20377,0.9792916183185142,Extrovert
20378,0.043678145715821,Introvert
20379,0.9534010895722004,Extrovert
20380,0.8465247913104299,Extrovert
20381,0.9890755513969112,Extrovert
20382,0.9884959805183829,Extrovert
20383,0.9602368088113957,Extrovert
20384,0.9823920283116461,Extrovert
20385,0.9927610671650502,Extrovert
20386,0.9763841377305971,Extrovert
20387,0.028328964618502907,Introvert
20388,0.9812101864977694,Extrovert
20389,0.989480956322344,Extrovert
20390,0.9755273651254353,Extrovert
20391,0.9868222699540905,Extrovert
20392,0.9937192849644539,Extrovert
20393,0.051703727112310235,Introvert
20394,0.19069972224112694,Introvert
20395,0.9591783411872863,Extrovert
20396,0.9833934620668631,Extrovert
20397,0.10172920701327619,Introvert
20398,0.9922828269977764,Extrovert
20399,0.9791008710303248,Extrovert
20400,0.9663245080804559,Extrovert
20401,0.9834997861155582,Extrovert
20402,0.08064127967893016,Introvert
20403,0.9605393580974813,Extrovert
20404,0.9746856429517251,Extrovert
20405,0.9773367467679698,Extrovert
20406,0.9681669719802922,Extrovert
20407,0.9897055976583357,Extrovert
20408,0.9849109611413986,Extrovert
20409,0.9684796140217033,Extrovert
20410,0.9909112005897821,Extrovert
20411,0.9927501802024781,Extrovert
20412,0.9789547534037963,Extrovert
20413,0.9946589844333026,Extrovert
20414,0.9866922617681457,Extrovert
20415,0.9145148226299978,Extrovert
20416,0.9826973183927106,Extrovert
20417,0.9911960566494301,Extrovert
20418,0.013900418547052599,Introvert
20419,0.9887530368211624,Extrovert
20420,0.9835403916515031,Extrovert
20421,0.044921754275277934,Introvert
20422,0.1117729379958429,Introvert
20423,0.9909353272598016,Extrovert
20424,0.9853512133328646,Extrovert
20425,0.11452786068216189,Introvert
20426,0.030692021809052082,Introvert
20427,0.9511782352297622,Extrovert
20428,0.9830726111446442,Extrovert
20429,0.017280035174891722,Introvert
20430,0.027857920108610636,Introvert
20431,0.05482648250469317,Introvert
20432,0.9783833468358436,Extrovert
20433,0.9398056050658088,Extrovert
20434,0.1902805289855914,Introvert
20435,0.992005727024031,Extrovert
20436,0.9479588443291066,Extrovert
20437,0.9729100427623383,Extrovert
20438,0.9894757223282064,Extrovert
20439,0.9781909334918788,Extrovert
20440,0.971718594099432,Extrovert
20441,0.9441522281507855,Extrovert
20442,0.98361497179797,Extrovert
20443,0.8668033245579281,Extrovert
20444,0.035486027822705206,Introvert
20445,0.9831739660666674,Extrovert
20446,0.9795863064293986,Extrovert
20447,0.9923116990353706,Extrovert
20448,0.9794104894289071,Extrovert
20449,0.024510466380660543,Introvert
20450,0.04815073414936176,Introvert
20451,0.9848049229582898,Extrovert
20452,0.9905007323691262,Extrovert
20453,0.09704934157520781,Introvert
20454,0.9719051894067554,Extrovert
20455,0.9945809261134544,Extrovert
20456,0.9902502645714067,Extrovert
20457,0.9910071466562428,Extrovert
20458,0.9856731643390357,Extrovert
20459,0.9800194136045046,Extrovert
20460,0.9866146700500871,Extrovert
20461,0.9925904117133932,Extrovert
20462,0.9827415320384052,Extrovert
20463,0.021750499061675647,Introvert
20464,0.3358438515993474,Introvert
20465,0.03507431872040011,Introvert
20466,0.9910925157339413,Extrovert
20467,0.9513764556172308,Extrovert
20468,0.9903785015152291,Extrovert
20469,0.015375053787200036,Introvert
20470,0.03151569513140543,Introvert
20471,0.9874333021319703,Extrovert
20472,0.17730859326731546,Introvert
20473,0.973079012488791,Extrovert
20474,0.982851404331021,Extrovert
20475,0.09318555301944834,Introvert
20476,0.08264293002899556,Introvert
20477,0.022988031784132112,Introvert
20478,0.038522581448371764,Introvert
20479,0.15169151447299117,Introvert
20480,0.9783578814004738,Extrovert
20481,0.9818144190338496,Extrovert
20482,0.9865702562214137,Extrovert
20483,0.04967511016407718,Introvert
20484,0.06213098443637444,Introvert
20485,0.06785907147570906,Introvert
20486,0.9727167560309568,Extrovert
20487,0.03770848796149322,Introvert
20488,0.9631052302512139,Extrovert
20489,0.9854091151842791,Extrovert
20490,0.9857379108203146,Extrovert
20491,0.9904684229800307,Extrovert
20492,0.24630792834315263,Introvert
20493,0.9825784015399079,Extrovert
20494,0.9713044641225304,Extrovert
20495,0.9898283810908195,Extrovert
20496,0.9804709140807237,Extrovert
20497,0.9843837821208196,Extrovert
20498,0.02534603272357504,Introvert
20499,0.9801053843830777,Extrovert
20500,0.9740462339446637,Extrovert
20501,0.03994514579511256,Introvert
20502,0.9868039732734551,Extrovert
20503,0.991551542281881,Extrovert
20504,0.020231106079079093,Introvert
20505,0.020466373880503506,Introvert
20506,0.9719097054646124,Extrovert
20507,0.029095129476130688,Introvert
20508,0.04871099739232469,Introvert
20509,0.9882118385235982,Extrovert
20510,0.9854646626841038,Extrovert
20511,0.20601960430427435,Introvert
20512,0.9572614505700487,Extrovert
20513,0.9773211234688981,Extrovert
20514,0.035682818703686725,Introvert
20515,0.9933113630978792,Extrovert
20516,0.9926316369399621,Extrovert
20517,0.06635676570034128,Introvert
20518,0.9690367128556898,Extrovert
20519,0.12136918211264865,Introvert
20520,0.9793750496709801,Extrovert
20521,0.9825733686790816,Extrovert
20522,0.9877599055003939,Extrovert
20523,0.991256806758629,Extrovert
20524,0.03386560575624109,Introvert
20525,0.019158719985201564,Introvert
20526,0.02611257754757428,Introvert
20527,0.9837359845669654,Extrovert
20528,0.06842548934788321,Introvert
20529,0.9662572166592265,Extrovert
20530,0.9667831931680085,Extrovert
20531,0.11196104120122108,Introvert
20532,0.9946439479959229,Extrovert
20533,0.9788791361004477,Extrovert
20534,0.9719617265039011,Extrovert
20535,0.9919258810880403,Extrovert
20536,0.9356594261796103,Extrovert
20537,0.9788432340119853,Extrovert
20538,0.9889065476861514,Extrovert
20539,0.9923991889972168,Extrovert
20540,0.9720230855729131,Extrovert
20541,0.024409661437612164,Introvert
20542,0.053273027050283375,Introvert
20543,0.9916435407562616,Extrovert
20544,0.994784519981506,Extrovert
20545,0.020962587288917853,Introvert
20546,0.018382220272215925,Introvert
20547,0.9837648209473986,Extrovert
20548,0.970661849107439,Extrovert
20549,0.92832801145901,Extrovert
20550,0.9513036402074672,Extrovert
20551,0.05074331589012895,Introvert
20552,0.9762503050068327,Extrovert
20553,0.9906604326574625,Extrovert
20554,0.03792233700762213,Introvert
20555,0.9926597524024354,Extrovert
20556,0.06685496772633423,Introvert
20557,0.9741780557461956,Extrovert
20558,0.9053919522267033,Extrovert
20559,0.8764907697214295,Extrovert
20560,0.02128526591762105,Introvert
20561,0.9825164341253945,Extrovert
20562,0.05317705828720106,Introvert
20563,0.04666460740213576,Introvert
20564,0.9897145963308344,Extrovert
20565,0.9775338089533154,Extrovert
20566,0.03062089368228712,Introvert
20567,0.986958496346641,Extrovert
20568,0.9921688275244088,Extrovert
20569,0.9819573684576353,Extrovert
20570,0.971568538296866,Extrovert
20571,0.9315797154413872,Extrovert
20572,0.9830284396692468,Extrovert
20573,0.031745354063447265,Introvert
20574,0.9859221908554906,Extrovert
20575,0.9842372387104144,Extrovert
20576,0.014998329632798003,Introvert
20577,0.9865025529932151,Extrovert
20578,0.9786746780741812,Extrovert
20579,0.05947661939502665,Introvert
20580,0.9943688875495518,Extrovert
20581,0.9924345647372412,Extrovert
20582,0.9932048560205985,Extrovert
20583,0.02797993077338908,Introvert
20584,0.9886209799026187,Extrovert
20585,0.9880751482526774,Extrovert
20586,0.9848906967325404,Extrovert
20587,0.02733421725532011,Introvert
20588,0.05504496009870684,Introvert
20589,0.9850216455199764,Extrovert
20590,0.9741050862502068,Extrovert
20591,0.9920629890714295,Extrovert
20592,0.9817354138258624,Extrovert
20593,0.9863418406036442,Extrovert
20594,0.9958954389061553,Extrovert
20595,0.017944407553612277,Introvert
20596,0.9704833882142067,Extrovert
20597,0.9931770214843171,Extrovert
20598,0.9781182667355619,Extrovert
20599,0.027935178490009892,Introvert
20600,0.9839240183167723,Extrovert
20601,0.9799820424158204,Extrovert
20602,0.02973666290414605,Introvert
20603,0.9615349170797696,Extrovert
20604,0.9813730509888205,Extrovert
20605,0.9723009231690909,Extrovert
20606,0.9869484603014534,Extrovert
20607,0.983002252649152,Extrovert
20608,0.9767022591515555,Extrovert
20609,0.9743387204569949,Extrovert
20610,0.9660514964372264,Extrovert
20611,0.9687321295288353,Extrovert
20612,0.9793342828805199,Extrovert
20613,0.04459365356344611,Introvert
20614,0.9772176774687352,Extrovert
20615,0.9832493943612661,Extrovert
20616,0.03127370126520197,Introvert
20617,0.9874655901292337,Extrovert
20618,0.02107547060925189,Introvert
20619,0.99450627751315,Extrovert
20620,0.012606919392280324,Introvert
20621,0.9612347162434517,Extrovert
20622,0.9499626641131684,Extrovert
20623,0.9855322814834677,Extrovert
20624,0.954520844457021,Extrovert
20625,0.9557516928861721,Extrovert
20626,0.9895138831092778,Extrovert
20627,0.9905533027425453,Extrovert
20628,0.986745286606412,Extrovert
20629,0.838477212476751,Extrovert
20630,0.9904023075040685,Extrovert
20631,0.04099360755109619,Introvert
20632,0.9343266039025042,Extrovert
20633,0.98723246159179,Extrovert
20634,0.9854987972997087,Extrovert
20635,0.9783412630026163,Extrovert
20636,0.9831732458649093,Extrovert
20637,0.9902107930717149,Extrovert
20638,0.9924620768105296,Extrovert
20639,0.9914404111856625,Extrovert
20640,0.966786815974158,Extrovert
20641,0.9948736368635153,Extrovert
20642,0.9861375961441713,Extrovert
20643,0.9923026540996489,Extrovert
20644,0.9766257748798542,Extrovert
20645,0.9929130119599872,Extrovert
20646,0.9751464217881779,Extrovert
20647,0.9780169321837985,Extrovert
20648,0.07272836041560302,Introvert
20649,0.9902619974232746,Extrovert
20650,0.07352389609159858,Introvert
20651,0.9756191480643539,Extrovert
20652,0.04013739471780474,Introvert
20653,0.9805399017085057,Extrovert
20654,0.05474754048447202,Introvert
20655,0.01827535412086352,Introvert
20656,0.9882009867507616,Extrovert
20657,0.9888962459158096,Extrovert
20658,0.9724474084496908,Extrovert
20659,0.06603270508067274,Introvert
20660,0.02733692666601063,Introvert
20661,0.9850256366924937,Extrovert
20662,0.14221036011231172,Introvert
20663,0.9753032130551885,Extrovert
20664,0.039186714509242555,Introvert
20665,0.9943726895750566,Extrovert
20666,0.9899422396073769,Extrovert
20667,0.9479512217349624,Extrovert
20668,0.8651298480789358,Extrovert
20669,0.9852429664257683,Extrovert
20670,0.986653850454236,Extrovert
20671,0.9952679579613619,Extrovert
20672,0.9722822335198871,Extrovert
20673,0.9884332579220152,Extrovert
20674,0.9782428131461716,Extrovert
20675,0.9692551530495184,Extrovert
20676,0.9919450390269876,Extrovert
20677,0.9915579280102177,Extrovert
20678,0.9612171699919706,Extrovert
20679,0.992219647976065,Extrovert
20680,0.9822920814162199,Extrovert
20681,0.9756364513193606,Extrovert
20682,0.9803399148096055,Extrovert
20683,0.9880720330988373,Extrovert
20684,0.9862954910536557,Extrovert
20685,0.04710807146056846,Introvert
20686,0.06508382217324572,Introvert
20687,0.06545100969858501,Introvert
20688,0.9585226598101417,Extrovert
20689,0.9655100989153068,Extrovert
20690,0.031167003269322886,Introvert
20691,0.9746804031109033,Extrovert
20692,0.9895692754627099,Extrovert
20693,0.9753996571228895,Extrovert
20694,0.8802265422128954,Extrovert
20695,0.19237200747579228,Introvert
20696,0.980883195215703,Extrovert
20697,0.9826513911204948,Extrovert
20698,0.9864387782901906,Extrovert
20699,0.014093182184000514,Introvert
20700,0.990536209162965,Extrovert
20701,0.0345387014441939,Introvert
20702,0.03166679898280321,Introvert
20703,0.9713374586291685,Extrovert
20704,0.957674568652209,Extrovert
20705,0.05068705340172237,Introvert
20706,0.9920447622961319,Extrovert
20707,0.042201936440774315,Introvert
20708,0.9433661956329138,Extrovert
20709,0.973726659472441,Extrovert
20710,0.027901074064909638,Introvert
20711,0.9850400141748066,Extrovert
20712,0.9819748431932839,Extrovert
20713,0.9934929508193747,Extrovert
20714,0.9660581405008033,Extrovert
20715,0.956576620043309,Extrovert
20716,0.9822920814162199,Extrovert
20717,0.033835130684836776,Introvert
20718,0.9844918017375344,Extrovert
20719,0.9924459781906216,Extrovert
20720,0.9916529455758043,Extrovert
20721,0.06437730370382092,Introvert
20722,0.02280079616158278,Introvert
20723,0.04183629558562374,Introvert
20724,0.023924541647768617,Introvert
20725,0.20585266150487963,Introvert
20726,0.9911319449512206,Extrovert
20727,0.043388031536506694,Introvert
20728,0.14879589674085988,Introvert
20729,0.9271004230548172,Extrovert
20730,0.854815564931191,Extrovert
20731,0.9879278982286973,Extrovert
20732,0.9698047412877969,Extrovert
20733,0.974192643085052,Extrovert
20734,0.9909481270594267,Extrovert
20735,0.9917636382903787,Extrovert
20736,0.9531765721253562,Extrovert
20737,0.9846819596057432,Extrovert
20738,0.9447590979232021,Extrovert
20739,0.9925048880222438,Extrovert
20740,0.9841836562589966,Extrovert
20741,0.9876918877231363,Extrovert
20742,0.04051167487408503,Introvert
20743,0.10976225153699504,Introvert
20744,0.975288924650561,Extrovert
20745,0.9954466714765109,Extrovert
20746,0.9802251502904188,Extrovert
20747,0.9839138932221886,Extrovert
20748,0.02910010377669106,Introvert
20749,0.9655750859005924,Extrovert
20750,0.990197800843096,Extrovert
20751,0.037013064499445594,Introvert
20752,0.028144948032586957,Introvert
20753,0.9711055191673642,Extrovert
20754,0.9888791346296806,Extrovert
20755,0.9889775636445964,Extrovert
20756,0.9760731376705989,Extrovert
20757,0.04379114813465422,Introvert
20758,0.9792030681490527,Extrovert
20759,0.9906210704059456,Extrovert
20760,0.9955149358930797,Extrovert
20761,0.03701468165145675,Introvert
20762,0.9918261499918775,Extrovert
20763,0.9834165254194638,Extrovert
20764,0.9763170605424414,Extrovert
20765,0.872700949588727,Extrovert
20766,0.10275549846416676,Introvert
20767,0.9390748146025022,Extrovert
20768,0.9902427571930671,Extrovert
20769,0.024764017377724674,Introvert
20770,0.9907276886217758,Extrovert
20771,0.9808536601794003,Extrovert
20772,0.9917644916293046,Extrovert
20773,0.9835297085468515,Extrovert
20774,0.9684099569782918,Extrovert
20775,0.9749115170218555,Extrovert
20776,0.8832921309910535,Extrovert
20777,0.03942493495467432,Introvert
20778,0.9781676975397277,Extrovert
20779,0.024741056599354896,Introvert
