id,isfj_score,esfj_score,isfj_likelihood,Personality,proba,was_flipped
19717,1.0,6.0,2.084529161453247,Extrovert,0.9577354,False
19718,1.0,6.0,2.068236231803894,Extrovert,0.9658819,False
19719,2.0,5.0,4.0335692167282104,Extrovert,0.9832154,False
19720,1.0,5.0,2.0229578018188477,Extrovert,0.9885211,False
19721,1.0,5.0,2.040212392807007,Extrovert,0.9798938,False
19722,2.0,4.0,4.04294753074646,Extrovert,0.97852623,False
19723,2.0,3.0,4.031016945838928,Extrovert,0.9844915,False
19724,4.0,0.0,12.857109904289246,Introvert,0.07144504,False
19725,5.0,0.0,14.899141788482666,Introvert,0.050429113,False
19726,2.0,5.0,4.06473171710968,Extrovert,0.96763414,False
19727,2.0,5.0,4.021458625793457,Extrovert,0.9892707,False
19728,1.0,6.0,2.025514602661133,Extrovert,0.9872427,False
19729,5.0,0.0,14.841280817985535,Introvert,0.07935961,False
19730,2.0,4.0,4.023207664489746,Extrovert,0.98839617,False
19731,4.0,0.0,12.893672704696655,Introvert,0.053163655,False
19732,3.0,0.0,7.933185458183289,Introvert,0.033407275,False
19733,1.0,6.0,2.0730772018432617,Extrovert,0.9634614,False
19734,2.0,5.0,4.069861888885498,Extrovert,0.96506906,False
19735,1.0,5.0,2.038001775741577,Extrovert,0.9809991,False
19736,5.0,0.0,14.903972864151001,Introvert,0.048013564,False
19737,3.0,3.0,7.033560156822205,Extrovert,0.9832199,False
19738,5.0,0.0,14.907748103141785,Introvert,0.046125956,False
19739,1.0,5.0,2.037154197692871,Extrovert,0.9814229,False
19740,1.0,5.0,2.040737509727478,Extrovert,0.97963125,False
19741,5.0,0.0,14.91122555732727,Introvert,0.044387236,False
19742,2.0,4.0,4.031390070915222,Extrovert,0.98430496,False
19743,1.0,6.0,2.028055191040039,Extrovert,0.9859724,False
19744,1.0,6.0,2.0243513584136963,Extrovert,0.9878243,False
19745,1.0,6.0,2.0261383056640625,Extrovert,0.98693085,False
19746,4.0,0.0,12.82544994354248,Introvert,0.087275036,False
19747,1.0,4.0,2.0308889150619507,Extrovert,0.98455554,False
19748,1.0,5.0,2.0431618690490723,Extrovert,0.97841907,False
19749,2.0,5.0,4.079915523529053,Extrovert,0.96004224,False
19750,1.0,6.0,2.027833342552185,Extrovert,0.9860833,False
19751,4.0,0.0,12.910024762153625,Introvert,0.0449876,False
19752,4.0,3.0,9.03097951412201,Extrovert,0.98451024,False
19753,1.0,5.0,2.0255478620529175,Extrovert,0.98722607,False
19754,2.0,4.0,4.024537205696106,Extrovert,0.9877314,False
19755,0.0,6.0,0.08599066734313965,Extrovert,0.95700467,False
19756,1.0,6.0,2.0484397411346436,Extrovert,0.9757801,False
19757,3.0,4.0,7.039217710494995,Extrovert,0.98039114,False
19758,0.0,5.0,0.07426285743713379,Extrovert,0.9628686,False
19759,2.0,2.0,4.03008246421814,Extrovert,0.98495877,False
19760,1.0,0.0,3.898681163787842,Introvert,0.050659414,False
19761,3.0,4.0,7.033516883850098,Extrovert,0.98324156,False
19762,5.0,0.0,14.888222932815552,Introvert,0.055888522,False
19763,2.0,3.0,4.083651185035706,Extrovert,0.9581744,False
19764,4.0,0.0,12.877094268798828,Introvert,0.061452884,False
19765,0.0,7.0,0.03484344482421875,Extrovert,0.9825783,False
19766,0.0,7.0,0.030974745750427246,Extrovert,0.9845126,False
19767,1.0,5.0,2.0268824100494385,Extrovert,0.9865588,False
19768,2.0,2.0,5.260148882865906,Introvert,0.36992556,False
19769,0.0,7.0,0.02664661407470703,Extrovert,0.9866767,False
19770,0.0,5.0,0.052632689476013184,Extrovert,0.97368366,False
19771,5.0,0.0,14.89590871334076,Introvert,0.052045636,False
19772,2.0,5.0,4.032582879066467,Extrovert,0.98370856,False
19773,4.0,0.0,12.843105673789978,Introvert,0.07844715,False
19774,1.0,5.0,2.287485361099243,Extrovert,0.8562573,False
19775,1.0,6.0,2.0244327783584595,Extrovert,0.9877836,False
19776,1.0,4.0,2.0348095893859863,Extrovert,0.9825952,False
19777,2.0,5.0,4.022119879722595,Extrovert,0.98894006,False
19778,1.0,6.0,2.0320706367492676,Extrovert,0.9839647,False
19779,2.0,0.0,5.927378058433533,Introvert,0.03631095,False
19780,3.0,0.0,7.939407825469971,Extrovert,0.030296082,True
19781,2.0,4.0,4.022425293922424,Extrovert,0.98878735,False
19782,3.0,0.0,7.925390720367432,Introvert,0.037304655,False
19783,5.0,0.0,14.914140820503235,Introvert,0.042929567,False
19784,1.0,5.0,2.039628744125366,Extrovert,0.9801856,False
19785,2.0,4.0,4.030399322509766,Extrovert,0.98480034,False
19786,3.0,0.0,7.936263799667358,Introvert,0.031868093,False
19787,5.0,0.0,14.916738986968994,Introvert,0.04163052,False
19788,2.0,4.0,4.075904965400696,Extrovert,0.9620475,False
19789,2.0,5.0,4.047927975654602,Extrovert,0.976036,False
19790,3.0,0.0,7.932158589363098,Introvert,0.03392072,False
19791,1.0,4.0,2.03041410446167,Extrovert,0.98479295,False
19792,2.0,5.0,4.030593276023865,Extrovert,0.98470336,False
19793,5.0,0.0,14.828296303749084,Introvert,0.08585186,False
19794,3.0,4.0,7.0477190017700195,Extrovert,0.9761405,False
19795,2.0,5.0,4.022138714790344,Extrovert,0.98893064,False
19796,5.0,0.0,14.909503817558289,Introvert,0.04524807,False
19797,1.0,4.0,2.1037365198135376,Extrovert,0.94813174,False
19798,4.0,0.0,12.867589473724365,Introvert,0.06620526,False
19799,1.0,5.0,2.022633671760559,Extrovert,0.98868316,False
19800,1.0,6.0,2.071636438369751,Extrovert,0.9641818,False
19801,4.0,3.0,9.031513214111328,Extrovert,0.9842434,False
19802,2.0,5.0,4.040004372596741,Extrovert,0.9799978,False
19803,2.0,4.0,4.056901216506958,Extrovert,0.9715494,False
19804,4.0,0.0,12.89072597026825,Introvert,0.054637022,False
19805,4.0,3.0,9.032843351364136,Extrovert,0.9835783,False
19806,1.0,6.0,2.047643780708313,Extrovert,0.9761781,False
19807,1.0,6.0,2.0253615379333496,Extrovert,0.98731923,False
19808,0.0,6.0,0.059233784675598145,Extrovert,0.9703831,False
19809,3.0,4.0,7.058089375495911,Extrovert,0.9709553,False
19810,2.0,5.0,4.032863259315491,Extrovert,0.9835684,False
19811,2.0,4.0,4.021578788757324,Extrovert,0.9892106,False
19812,2.0,5.0,4.032841324806213,Extrovert,0.98357934,False
19813,3.0,4.0,7.068668484687805,Extrovert,0.96566576,False
19814,1.0,4.0,2.049067258834839,Extrovert,0.9754664,False
19815,0.0,5.0,0.08489155769348145,Extrovert,0.9575542,False
19816,5.0,0.0,14.834012746810913,Introvert,0.08299364,False
19817,2.0,4.0,4.024367928504944,Extrovert,0.98781604,False
19818,0.0,7.0,0.03216981887817383,Extrovert,0.9839151,False
19819,1.0,5.0,2.0304657220840454,Extrovert,0.98476714,False
19820,0.0,7.0,0.06604611873626709,Extrovert,0.96697694,False
19821,2.0,4.0,4.03305459022522,Extrovert,0.9834727,False
19822,1.0,6.0,2.0253101587295532,Extrovert,0.9873449,False
19823,0.0,7.0,0.03266346454620361,Extrovert,0.98366827,False
19824,2.0,3.0,4.045377612113953,Extrovert,0.9773112,False
19825,3.0,4.0,7.070357322692871,Extrovert,0.96482134,False
19826,3.0,0.0,7.894013404846191,Extrovert,0.052993283,True
19827,2.0,5.0,4.02567732334137,Extrovert,0.98716134,False
19828,3.0,0.0,7.936223864555359,Introvert,0.031888064,False
19829,3.0,4.0,7.023210048675537,Extrovert,0.988395,False
19830,2.0,5.0,4.044490694999695,Extrovert,0.97775465,False
19831,2.0,4.0,4.032434582710266,Extrovert,0.9837827,False
19832,2.0,4.0,4.022507071495056,Extrovert,0.98874646,False
19833,1.0,5.0,2.021809220314026,Extrovert,0.9890954,False
19834,1.0,5.0,2.0462526082992554,Extrovert,0.9768737,False
19835,2.0,5.0,4.039247751235962,Extrovert,0.9803761,False
19836,3.0,4.0,7.030451536178589,Extrovert,0.98477423,False
19837,1.0,5.0,2.0446231365203857,Extrovert,0.97768843,False
19838,2.0,0.0,5.917479634284973,Introvert,0.04126018,False
19839,2.0,5.0,4.039143681526184,Extrovert,0.98042816,False
19840,4.0,3.0,9.023319482803345,Extrovert,0.98834026,False
19841,5.0,0.0,14.890053272247314,Introvert,0.054973353,False
19842,1.0,5.0,2.026132583618164,Extrovert,0.9869337,False
19843,4.0,0.0,12.896279454231262,Introvert,0.051860288,False
19844,2.0,5.0,4.040432691574097,Extrovert,0.97978365,False
19845,0.0,7.0,0.06472456455230713,Extrovert,0.9676377,False
19846,1.0,4.0,2.0480008125305176,Extrovert,0.9759996,False
19847,6.0,0.0,16.88274621963501,Introvert,0.058626894,False
19848,4.0,3.0,9.02250051498413,Extrovert,0.98874974,False
19849,4.0,0.0,12.879480600357056,Introvert,0.06025972,False
19850,2.0,5.0,4.022533893585205,Extrovert,0.98873305,False
19851,3.0,4.0,7.032541394233704,Extrovert,0.9837293,False
19852,3.0,4.0,7.0633920431137085,Extrovert,0.968304,False
19853,4.0,1.0,12.767874836921692,Introvert,0.11606258,False
19854,1.0,6.0,2.0326731204986572,Extrovert,0.98366344,False
19855,2.0,5.0,4.037743091583252,Extrovert,0.98112845,False
19856,3.0,0.0,7.924826264381409,Introvert,0.03758686,False
19857,3.0,0.0,7.93444037437439,Introvert,0.032779805,False
19858,1.0,5.0,2.02215838432312,Extrovert,0.9889208,False
19859,4.0,0.0,12.821995735168457,Introvert,0.0890021,False
19860,5.0,0.0,14.873023986816406,Introvert,0.06348801,False
19861,2.0,5.0,4.023252487182617,Extrovert,0.98837376,False
19862,1.0,6.0,2.030637264251709,Extrovert,0.98468137,False
19863,1.0,6.0,2.0675508975982666,Extrovert,0.96622455,False
19864,6.0,0.0,16.88075304031372,Introvert,0.059623495,False
19865,3.0,4.0,7.022593140602112,Extrovert,0.9887034,False
19866,3.0,4.0,7.024012327194214,Extrovert,0.98799384,False
19867,4.0,1.0,11.37151575088501,Extrovert,0.8142421,False
19868,1.0,6.0,2.1147994995117188,Extrovert,0.94260025,False
19869,4.0,0.0,12.88095247745514,Introvert,0.059523772,False
19870,3.0,4.0,7.021973371505737,Extrovert,0.9890133,False
19871,1.0,6.0,2.0434950590133667,Extrovert,0.9782525,False
19872,3.0,4.0,7.030045032501221,Extrovert,0.9849775,False
19873,1.0,5.0,2.024735450744629,Extrovert,0.9876323,False
19874,5.0,0.0,14.913197994232178,Introvert,0.043400984,False
19875,5.0,0.0,14.89511239528656,Introvert,0.052443802,False
19876,4.0,3.0,9.228103160858154,Extrovert,0.8859484,False
19877,6.0,0.0,16.90169370174408,Introvert,0.049153138,False
19878,2.0,0.0,5.918727278709412,Introvert,0.040636346,False
19879,5.0,0.0,14.920981287956238,Introvert,0.039509382,False
19880,1.0,6.0,2.0330326557159424,Extrovert,0.9834837,False
19881,6.0,0.0,16.893224000930786,Introvert,0.05338803,False
19882,3.0,4.0,7.04884672164917,Extrovert,0.97557664,False
19883,1.0,6.0,2.0726417303085327,Extrovert,0.96367913,False
19884,5.0,0.0,14.912330150604248,Introvert,0.043834955,False
19885,0.0,7.0,0.029058456420898438,Extrovert,0.9854708,False
19886,6.0,0.0,16.900219678878784,Introvert,0.04989015,False
19887,1.0,5.0,2.0259300470352173,Extrovert,0.987035,False
19888,0.0,5.0,0.05631256103515625,Extrovert,0.9718437,False
19889,1.0,6.0,2.0678884983062744,Extrovert,0.96605575,False
19890,4.0,0.0,12.896848797798157,Introvert,0.051575612,False
19891,3.0,4.0,7.031837463378906,Extrovert,0.98408127,False
19892,3.0,4.0,7.0425591468811035,Extrovert,0.9787204,False
19893,1.0,6.0,2.027291178703308,Extrovert,0.9863544,False
19894,2.0,4.0,4.039436936378479,Extrovert,0.98028153,False
19895,2.0,4.0,4.024302959442139,Extrovert,0.9878485,False
19896,1.0,4.0,2.134943127632141,Extrovert,0.93252844,False
19897,2.0,5.0,4.044112205505371,Extrovert,0.9779439,False
19898,2.0,5.0,4.042789697647095,Extrovert,0.97860515,False
19899,1.0,6.0,2.113113045692444,Extrovert,0.9434435,False
19900,2.0,4.0,4.025291562080383,Extrovert,0.9873542,False
19901,4.0,3.0,9.032347559928894,Extrovert,0.9838262,False
19902,1.0,6.0,2.023857355117798,Extrovert,0.9880713,False
19903,3.0,4.0,7.022555589675903,Extrovert,0.9887222,False
19904,2.0,4.0,4.022972941398621,Extrovert,0.9885135,False
19905,1.0,6.0,2.0246983766555786,Extrovert,0.9876508,False
19906,2.0,5.0,4.032964468002319,Extrovert,0.98351777,False
19907,4.0,3.0,9.044181108474731,Extrovert,0.97790945,False
19908,1.0,6.0,2.0233893394470215,Extrovert,0.98830533,False
19909,2.0,5.0,4.039913177490234,Extrovert,0.9800434,False
19910,2.0,0.0,5.9255512952804565,Introvert,0.037224337,False
19911,2.0,5.0,4.022176504135132,Extrovert,0.98891175,False
19912,1.0,6.0,2.065682888031006,Extrovert,0.96715856,False
19913,4.0,3.0,9.03032648563385,Extrovert,0.98483676,False
19914,3.0,4.0,7.023951172828674,Extrovert,0.9880244,False
19915,0.0,5.0,0.03590118885040283,Extrovert,0.9820494,False
19916,2.0,5.0,4.032175898551941,Extrovert,0.98391205,False
19917,2.0,5.0,4.043268203735352,Extrovert,0.9783659,False
19918,1.0,6.0,2.0620172023773193,Extrovert,0.9689914,False
19919,5.0,0.0,14.89735996723175,Introvert,0.05132001,False
19920,3.0,4.0,7.023665547370911,Extrovert,0.9881672,False
19921,1.0,4.0,2.0271114110946655,Extrovert,0.9864443,False
19922,2.0,3.0,4.030453205108643,Extrovert,0.9847734,False
19923,1.0,4.0,2.0412631034851074,Extrovert,0.97936845,False
19924,5.0,0.0,14.829391837120056,Introvert,0.08530409,False
19925,1.0,6.0,2.0447736978530884,Extrovert,0.97761315,False
19926,2.0,5.0,4.022252321243286,Extrovert,0.98887384,False
19927,2.0,5.0,4.0339720249176025,Extrovert,0.983014,False
19928,4.0,0.0,12.840411186218262,Introvert,0.07979444,False
19929,5.0,0.0,14.914293885231018,Introvert,0.042853065,False
19930,1.0,6.0,2.033055067062378,Extrovert,0.98347247,False
19931,1.0,6.0,2.0453354120254517,Extrovert,0.9773323,False
19932,5.0,0.0,14.917858839035034,Introvert,0.041070595,False
19933,1.0,6.0,2.0297828912734985,Extrovert,0.98510855,False
19934,0.0,7.0,0.08300352096557617,Extrovert,0.95849824,False
19935,4.0,0.0,12.860754609107971,Introvert,0.06962271,False
19936,4.0,0.0,12.91373872756958,Introvert,0.04313065,False
19937,3.0,4.0,7.030485153198242,Extrovert,0.9847574,False
19938,1.0,6.0,2.068389892578125,Extrovert,0.96580505,False
19939,2.0,0.0,5.936655044555664,Introvert,0.031672455,False
19940,1.0,6.0,2.029175877571106,Extrovert,0.98541206,False
19941,1.0,5.0,2.0462359189987183,Extrovert,0.97688204,False
19942,0.0,4.0,0.08500099182128906,Extrovert,0.9574995,False
19943,3.0,3.0,7.044185638427734,Extrovert,0.9779072,False
19944,4.0,0.0,12.857561349868774,Introvert,0.07121932,False
19945,5.0,0.0,14.879444241523743,Introvert,0.060277898,False
19946,3.0,0.0,7.924274325370789,Introvert,0.03786285,False
19947,5.0,0.0,14.878162145614624,Introvert,0.06091894,False
19948,1.0,6.0,2.132581949234009,Extrovert,0.933709,False
19949,0.0,6.0,0.02827143669128418,Extrovert,0.9858643,False
19950,3.0,4.0,7.042820572853088,Extrovert,0.9785897,False
19951,2.0,5.0,4.033836722373962,Extrovert,0.98308164,False
19952,0.0,7.0,0.05540037155151367,Extrovert,0.9722998,False
19953,0.0,6.0,0.0868687629699707,Extrovert,0.9565656,False
19954,3.0,4.0,7.034507989883423,Extrovert,0.982746,False
19955,2.0,5.0,4.02456533908844,Extrovert,0.98771733,False
19956,2.0,0.0,5.930545687675476,Introvert,0.034727145,False
19957,3.0,4.0,7.067593216896057,Extrovert,0.9662034,False
19958,3.0,3.0,7.0314085483551025,Extrovert,0.9842957,False
19959,5.0,0.0,14.881203532218933,Introvert,0.059398245,False
19960,5.0,0.0,14.852081179618835,Introvert,0.073959425,False
19961,2.0,2.0,4.0430368185043335,Extrovert,0.9784816,False
19962,1.0,6.0,2.1357864141464233,Extrovert,0.9321068,False
19963,2.0,3.0,4.038944244384766,Extrovert,0.9805279,False
19964,2.0,4.0,4.022321105003357,Extrovert,0.98883945,False
19965,0.0,7.0,0.027866005897521973,Extrovert,0.986067,False
19966,3.0,4.0,7.031998634338379,Extrovert,0.9840007,False
19967,2.0,5.0,4.024756073951721,Extrovert,0.98762196,False
19968,1.0,5.0,2.0723791122436523,Extrovert,0.96381044,False
19969,2.0,3.0,4.0705406665802,Extrovert,0.96472967,False
19970,2.0,5.0,4.032800912857056,Extrovert,0.98359954,False
19971,3.0,3.0,7.037374496459961,Extrovert,0.98131275,False
19972,4.0,0.0,12.898435235023499,Introvert,0.050782405,False
19973,2.0,4.0,4.021606683731079,Extrovert,0.98919666,False
19974,0.0,7.0,0.054843783378601074,Extrovert,0.9725781,False
19975,1.0,6.0,2.048132300376892,Extrovert,0.97593385,False
19976,3.0,4.0,7.040306806564331,Extrovert,0.9798466,False
19977,1.0,6.0,2.023424506187439,Extrovert,0.98828775,False
19978,5.0,0.0,14.883458852767944,Introvert,0.05827059,False
19979,2.0,4.0,4.0752270221710205,Extrovert,0.9623865,False
19980,2.0,4.0,4.021862626075745,Extrovert,0.9890687,False
19981,1.0,6.0,2.024999737739563,Extrovert,0.98750013,False
19982,2.0,5.0,4.0480958223342896,Extrovert,0.9759521,False
19983,2.0,5.0,4.043636441230774,Extrovert,0.9781818,False
19984,3.0,4.0,7.0223472118377686,Extrovert,0.9888264,False
19985,0.0,6.0,0.07135844230651855,Extrovert,0.9643208,False
19986,4.0,0.0,12.901843547821045,Introvert,0.04907822,False
19987,2.0,4.0,4.020947217941284,Extrovert,0.9895264,False
19988,4.0,0.0,12.883832812309265,Introvert,0.058083605,False
19989,3.0,4.0,7.023304581642151,Extrovert,0.9883477,False
19990,3.0,4.0,7.022301077842712,Extrovert,0.98884946,False
19991,0.0,7.0,0.05508768558502197,Extrovert,0.97245616,False
19992,1.0,4.0,2.0381611585617065,Extrovert,0.9809194,False
19993,2.0,5.0,4.024013519287109,Extrovert,0.98799324,False
19994,2.0,0.0,5.896111369132996,Introvert,0.051944338,False
19995,2.0,5.0,4.023049592971802,Extrovert,0.9884752,False
19996,3.0,3.0,7.039186358451843,Extrovert,0.9804068,False
19997,5.0,0.0,14.916956663131714,Introvert,0.04152167,False
19998,2.0,4.0,4.047158360481262,Extrovert,0.9764208,False
19999,5.0,0.0,14.892320036888123,Introvert,0.053839978,False
20000,5.0,0.0,14.887731313705444,Introvert,0.05613432,False
20001,5.0,0.0,14.673513293266296,Introvert,0.16324334,False
20002,1.0,6.0,2.0306702852249146,Extrovert,0.98466486,False
20003,2.0,5.0,4.023627519607544,Extrovert,0.98818624,False
20004,2.0,0.0,5.934570789337158,Introvert,0.032714617,False
20005,2.0,4.0,4.0215688943862915,Extrovert,0.98921555,False
20006,0.0,6.0,0.06935572624206543,Extrovert,0.96532214,False
20007,1.0,6.0,2.054360270500183,Extrovert,0.97281986,False
20008,1.0,6.0,2.0526012182235718,Extrovert,0.9736994,False
20009,4.0,0.0,12.855348229408264,Introvert,0.07232588,False
20010,4.0,3.0,9.070406198501587,Extrovert,0.9647969,False
20011,5.0,0.0,14.899555087089539,Introvert,0.050222438,False
20012,3.0,4.0,7.022246718406677,Extrovert,0.98887664,False
20013,1.0,4.0,2.043823480606079,Extrovert,0.97808826,False
20014,2.0,4.0,4.023823857307434,Extrovert,0.9880881,False
20015,4.0,0.0,12.90964424610138,Introvert,0.04517789,False
20016,4.0,0.0,12.899225354194641,Introvert,0.050387323,False
20017,4.0,1.0,11.889337062835693,Extrovert,0.55533147,False
20018,4.0,0.0,12.877897024154663,Introvert,0.06105148,False
20019,5.0,0.0,14.895868420600891,Introvert,0.052065775,False
20020,5.0,0.0,14.87841808795929,Introvert,0.060790934,False
20021,2.0,5.0,4.032052636146545,Extrovert,0.9839737,False
20022,1.0,5.0,2.030776858329773,Extrovert,0.9846116,False
20023,3.0,4.0,7.040032982826233,Extrovert,0.9799835,False
20024,2.0,5.0,4.03215229511261,Extrovert,0.98392385,False
20025,1.0,5.0,2.0626471042633057,Extrovert,0.96867645,False
20026,3.0,4.0,7.049764156341553,Extrovert,0.9751179,False
20027,1.0,5.0,2.0302093029022217,Extrovert,0.98489535,False
20028,2.0,5.0,4.02368688583374,Extrovert,0.98815656,False
20029,1.0,4.0,2.0842676162719727,Extrovert,0.9578662,False
20030,3.0,3.0,7.024015784263611,Extrovert,0.9879921,False
20031,2.0,5.0,4.046550631523132,Extrovert,0.9767247,False
20032,2.0,5.0,4.02188503742218,Extrovert,0.9890575,False
20033,4.0,1.0,12.432267665863037,Introvert,0.28386617,False
20034,2.0,4.0,4.045522212982178,Extrovert,0.9772389,False
20035,3.0,4.0,7.0319846868515015,Extrovert,0.98400766,False
20036,3.0,0.0,7.914274215698242,Introvert,0.04286287,False
20037,0.0,7.0,0.029988408088684082,Extrovert,0.9850058,False
20038,1.0,6.0,2.032248616218567,Extrovert,0.9838757,False
20039,3.0,2.0,6.031419038772583,Extrovert,0.9842905,False
20040,2.0,4.0,4.032623052597046,Extrovert,0.9836885,False
20041,1.0,6.0,2.025933265686035,Extrovert,0.98703337,False
20042,1.0,6.0,2.0726099014282227,Extrovert,0.96369505,False
20043,3.0,4.0,7.032910466194153,Extrovert,0.98354477,False
20044,0.0,5.0,0.04592692852020264,Extrovert,0.97703654,False
20045,4.0,0.0,12.804925560951233,Introvert,0.09753724,False
20046,4.0,0.0,12.894309878349304,Introvert,0.05284504,False
20047,4.0,0.0,12.883573055267334,Introvert,0.058213472,False
20048,6.0,0.0,16.89125406742096,Introvert,0.054372955,False
20049,3.0,0.0,7.912274718284607,Extrovert,0.04386264,True
20050,1.0,4.0,2.0388805866241455,Extrovert,0.9805597,False
20051,5.0,0.0,14.89319396018982,Introvert,0.053403016,False
20052,1.0,5.0,2.07322096824646,Extrovert,0.9633895,False
20053,2.0,4.0,4.0390907526016235,Extrovert,0.9804546,False
20054,4.0,0.0,12.898511052131653,Introvert,0.05074447,False
20055,1.0,5.0,2.05118727684021,Extrovert,0.97440636,False
20056,1.0,6.0,2.0240936279296875,Extrovert,0.9879532,False
20057,4.0,0.0,12.899086952209473,Introvert,0.050456524,False
20058,3.0,4.0,7.032006621360779,Extrovert,0.9839967,False
20059,5.0,0.0,14.89124321937561,Introvert,0.05437837,False
20060,3.0,4.0,7.031197190284729,Extrovert,0.9844014,False
20061,1.0,6.0,2.1367852687835693,Extrovert,0.93160737,False
20062,2.0,4.0,4.023096323013306,Extrovert,0.98845184,False
20063,1.0,4.0,2.0651772022247314,Extrovert,0.9674114,False
20064,5.0,0.0,14.91058623790741,Introvert,0.04470689,False
20065,2.0,4.0,4.030285596847534,Extrovert,0.9848572,False
20066,1.0,4.0,2.0376205444335938,Extrovert,0.9811897,False
20067,5.0,0.0,14.880059242248535,Introvert,0.05997036,False
20068,6.0,0.0,16.906182289123535,Introvert,0.04690885,False
20069,4.0,0.0,12.908330917358398,Introvert,0.04583455,False
20070,2.0,4.0,4.060467720031738,Extrovert,0.96976614,False
20071,5.0,0.0,14.887495636940002,Introvert,0.05625219,False
20072,5.0,0.0,14.90771198272705,Introvert,0.046144024,False
20073,1.0,6.0,2.0414849519729614,Extrovert,0.9792575,False
20074,3.0,4.0,7.022725939750671,Extrovert,0.98863703,False
20075,4.0,0.0,12.901123523712158,Introvert,0.04943822,False
20076,2.0,5.0,4.053777813911438,Extrovert,0.9731111,False
20077,1.0,5.0,2.0661308765411377,Extrovert,0.96693456,False
20078,2.0,5.0,4.035497784614563,Extrovert,0.9822511,False
20079,2.0,4.0,4.03548538684845,Extrovert,0.9822573,False
20080,2.0,4.0,4.031811594963074,Extrovert,0.9840942,False
20081,0.0,5.0,0.054322004318237305,Extrovert,0.972839,False
20082,3.0,3.0,7.038464665412903,Extrovert,0.98076767,False
20083,2.0,0.0,5.916143894195557,Introvert,0.041928034,False
20084,2.0,0.0,5.909176707267761,Introvert,0.04541162,False
20085,2.0,0.0,5.916875958442688,Introvert,0.04156203,False
20086,2.0,5.0,4.032848954200745,Extrovert,0.9835755,False
20087,5.0,0.0,14.884900093078613,Introvert,0.057549972,False
20088,2.0,5.0,4.032939314842224,Extrovert,0.98353034,False
20089,1.0,6.0,2.0408191680908203,Extrovert,0.9795904,False
20090,1.0,6.0,2.0866479873657227,Extrovert,0.956676,False
20091,0.0,6.0,0.0592494010925293,Extrovert,0.9703753,False
20092,3.0,0.0,7.9275736808776855,Introvert,0.036213133,False
20093,4.0,0.0,12.908614754676819,Introvert,0.04569261,False
20094,0.0,6.0,0.030016541481018066,Extrovert,0.9849917,False
20095,3.0,4.0,7.043171644210815,Extrovert,0.9784142,False
20096,4.0,0.0,12.902918457984924,Introvert,0.048540752,False
20097,3.0,4.0,7.022973656654358,Extrovert,0.9885132,False
20098,2.0,0.0,5.9057090282440186,Introvert,0.04714548,False
20099,1.0,6.0,2.0241817235946655,Extrovert,0.98790914,False
20100,1.0,6.0,2.0522549152374268,Extrovert,0.97387254,False
20101,2.0,5.0,4.042463421821594,Extrovert,0.9787683,False
20102,0.0,6.0,0.0842442512512207,Extrovert,0.9578779,False
20103,5.0,0.0,14.885347247123718,Introvert,0.057326358,False
20104,2.0,4.0,4.021211504936218,Extrovert,0.98939425,False
20105,1.0,6.0,2.0655304193496704,Extrovert,0.9672348,False
20106,3.0,4.0,7.041979074478149,Extrovert,0.97901046,False
20107,5.0,0.0,14.918014168739319,Introvert,0.040992934,False
20108,0.0,6.0,0.03474533557891846,Extrovert,0.98262733,False
20109,3.0,4.0,7.022799611091614,Extrovert,0.9886002,False
20110,4.0,3.0,9.022522926330566,Extrovert,0.98873854,False
20111,4.0,0.0,12.89567744731903,Introvert,0.05216129,False
20112,4.0,0.0,12.884701013565063,Introvert,0.057649516,False
20113,2.0,5.0,4.058483362197876,Extrovert,0.9707583,False
20114,0.0,7.0,0.03498351573944092,Extrovert,0.98250824,False
20115,1.0,6.0,2.0477895736694336,Extrovert,0.9761052,False
20116,1.0,6.0,2.0337618589401245,Extrovert,0.9831191,False
20117,4.0,0.0,12.86914074420929,Introvert,0.06542964,False
20118,1.0,6.0,2.061432123184204,Extrovert,0.96928394,False
20119,2.0,0.0,5.918072581291199,Introvert,0.040963683,False
20120,5.0,0.0,14.879634380340576,Introvert,0.060182787,False
20121,1.0,6.0,2.0304800271987915,Extrovert,0.98476,False
20122,2.0,5.0,4.0238869190216064,Extrovert,0.98805654,False
20123,0.0,6.0,0.042162537574768066,Extrovert,0.97891873,False
20124,2.0,5.0,4.067929029464722,Extrovert,0.9660355,False
20125,2.0,5.0,4.022328019142151,Extrovert,0.988836,False
20126,4.0,0.0,12.821216106414795,Introvert,0.08939198,False
20127,3.0,0.0,7.922078371047974,Introvert,0.038960803,False
20128,2.0,0.0,5.934904932975769,Introvert,0.032547545,False
20129,2.0,5.0,4.031032919883728,Extrovert,0.98448354,False
20130,6.0,0.0,16.91669750213623,Introvert,0.041651227,False
20131,0.0,5.0,0.03525853157043457,Extrovert,0.98237073,False
20132,3.0,4.0,7.048452973365784,Extrovert,0.9757735,False
20133,2.0,5.0,4.022601962089539,Extrovert,0.988699,False
20134,1.0,6.0,2.0610415935516357,Extrovert,0.9694792,False
20135,5.0,0.0,14.89338767528534,Introvert,0.053306177,False
20136,1.0,6.0,2.030452013015747,Extrovert,0.984774,False
20137,3.0,4.0,7.022019624710083,Extrovert,0.9889902,False
20138,2.0,5.0,4.024060010910034,Extrovert,0.98797,False
20139,3.0,0.0,7.915823221206665,Introvert,0.042088382,False
