file1,file2,md5_1,md5_2,differences,diff_count,e_to_i,i_to_e
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18604.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,1f80055a28bc0082cd99536b9f576583,b91ca984986db0164448a6450e9b0593,"18604:I->E,18625:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18604.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,1f80055a28bc0082cd99536b9f576583,c4c8721683a44601b6e423462ee7db98,18604:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,ca80294d90a54c65fe745dfb988210af,c04d342d01ec333d1ceb44c9f8348592,"18754:I->E,18876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,ca80294d90a54c65fe745dfb988210af,8393e8e4b8bb810a43f8af91be33b491,"18754:I->E,19477:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,ca80294d90a54c65fe745dfb988210af,9047e0645557c9df7b1a033ecfd063ad,"18754:I->E,19514:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,ca80294d90a54c65fe745dfb988210af,66a72c580c40f6955649f5dd41f062a3,"18754:I->E,19612:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,ca80294d90a54c65fe745dfb988210af,dea696eb70ff9b034fb8f67496b1f228,"18754:I->E,19774:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,ca80294d90a54c65fe745dfb988210af,b884d550ae6d54c7c4cc1fbdcb2aa743,"18754:I->E,19876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,ca80294d90a54c65fe745dfb988210af,00eefbe243a920c62439dc217387a131,"18754:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,ca80294d90a54c65fe745dfb988210af,e875b1352973ecc7d33aac98ffee4613,"18754:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,ca80294d90a54c65fe745dfb988210af,e0e3ed90acc92429f86da97e022d8e5b,"18754:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,ca80294d90a54c65fe745dfb988210af,a9a986f08ae46dc2905d278f783b8c5f,"18754:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,ca80294d90a54c65fe745dfb988210af,b342890f08416d673cc172a964501693,"18754:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,ca80294d90a54c65fe745dfb988210af,93d3bc2231b421e538babff09a38c6d0,"18754:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_E2I_3_id_23336.csv,ca80294d90a54c65fe745dfb988210af,3b7afd362a521d0857db775ffa60970b,"18754:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_E2I_4_id_23844.csv,ca80294d90a54c65fe745dfb988210af,5e6ca075e1a769c5985e9cafdb87fc9f,"18754:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,ca80294d90a54c65fe745dfb988210af,ee8dd58ded910a464c8cedbb8b884481,"18754:I->E,24005:E->I,24428:I->E",3,1,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_MIRROR_20934_v1_id_20033.csv,ca80294d90a54c65fe745dfb988210af,9ff08307e88a5f9284afbc6bbdd4b12a,"18754:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_MIRROR_20934_v2_id_22234.csv,ca80294d90a54c65fe745dfb988210af,c1218f8e1c70c3f269de476098fb182d,"18754:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_MIRROR_20934_v3_id_22927.csv,ca80294d90a54c65fe745dfb988210af,c0b4ba31a4e6a964f57175426b32ecf4,"18754:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_MIRROR_20934_v4_id_19636.csv,ca80294d90a54c65fe745dfb988210af,669fa1f96421d8443ecb022289ec7e1b,"18754:I->E,19636:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_MIRROR_20934_v5_id_22850.csv,ca80294d90a54c65fe745dfb988210af,5000cf8361617307535cfdfad6dcde7e,"18754:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_MMD_1_E2I_id_23547.csv,ca80294d90a54c65fe745dfb988210af,decf09458f577ffa2afd3f8415368102,"18754:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_NEW_1_first_records_E2I_id_18524.csv,ca80294d90a54c65fe745dfb988210af,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,18754:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_PATTERN34_1_E2I_id_18834.csv,ca80294d90a54c65fe745dfb988210af,5484aceb43d3137ea8723ca84f7f3cf8,"18754:I->E,18834:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_PATTERN34_2_E2I_id_18934.csv,ca80294d90a54c65fe745dfb988210af,86e81983055a7b2f799ff65bbce01443,"18754:I->E,18934:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_PATTERN34_3_E2I_id_19034.csv,ca80294d90a54c65fe745dfb988210af,0ab085a63105d9c172d04411bf076b86,"18754:I->E,19034:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_PATTERN34_5_E2I_id_19234.csv,ca80294d90a54c65fe745dfb988210af,1a771e3b233778fbbb180046a87fab51,"18754:I->E,19234:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_SEQ_1_I2E_id_18566.csv,ca80294d90a54c65fe745dfb988210af,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,18754:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,ca80294d90a54c65fe745dfb988210af,27f2c7386d8937aa6dc591092c968281,"18754:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,ca80294d90a54c65fe745dfb988210af,a739491331d3d64c5ed9baade7472f67,"18754:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,ca80294d90a54c65fe745dfb988210af,ddc8d209dde7acae87416dba5a800b63,"18754:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,ca80294d90a54c65fe745dfb988210af,6ecfdf408bfc736735f8dc474e4fc67d,"18754:I->E,19065:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,ca80294d90a54c65fe745dfb988210af,b91ca984986db0164448a6450e9b0593,"18625:E->I,18754:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18754.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,ca80294d90a54c65fe745dfb988210af,c4c8721683a44601b6e423462ee7db98,18754:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,c04d342d01ec333d1ceb44c9f8348592,8393e8e4b8bb810a43f8af91be33b491,"18876:I->E,19477:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,c04d342d01ec333d1ceb44c9f8348592,9047e0645557c9df7b1a033ecfd063ad,"18876:I->E,19514:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,c04d342d01ec333d1ceb44c9f8348592,66a72c580c40f6955649f5dd41f062a3,"18876:I->E,19612:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,c04d342d01ec333d1ceb44c9f8348592,dea696eb70ff9b034fb8f67496b1f228,"18876:I->E,19774:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,c04d342d01ec333d1ceb44c9f8348592,b884d550ae6d54c7c4cc1fbdcb2aa743,"18876:I->E,19876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,c04d342d01ec333d1ceb44c9f8348592,00eefbe243a920c62439dc217387a131,"18876:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,c04d342d01ec333d1ceb44c9f8348592,e875b1352973ecc7d33aac98ffee4613,"18876:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,c04d342d01ec333d1ceb44c9f8348592,e0e3ed90acc92429f86da97e022d8e5b,"18876:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,c04d342d01ec333d1ceb44c9f8348592,a9a986f08ae46dc2905d278f783b8c5f,"18876:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,c04d342d01ec333d1ceb44c9f8348592,b342890f08416d673cc172a964501693,"18876:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,c04d342d01ec333d1ceb44c9f8348592,93d3bc2231b421e538babff09a38c6d0,"18876:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_E2I_3_id_23336.csv,c04d342d01ec333d1ceb44c9f8348592,3b7afd362a521d0857db775ffa60970b,"18876:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_E2I_4_id_23844.csv,c04d342d01ec333d1ceb44c9f8348592,5e6ca075e1a769c5985e9cafdb87fc9f,"18876:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,c04d342d01ec333d1ceb44c9f8348592,ee8dd58ded910a464c8cedbb8b884481,"18876:I->E,24005:E->I,24428:I->E",3,1,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_MIRROR_20934_v1_id_20033.csv,c04d342d01ec333d1ceb44c9f8348592,9ff08307e88a5f9284afbc6bbdd4b12a,"18876:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_MIRROR_20934_v2_id_22234.csv,c04d342d01ec333d1ceb44c9f8348592,c1218f8e1c70c3f269de476098fb182d,"18876:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_MIRROR_20934_v3_id_22927.csv,c04d342d01ec333d1ceb44c9f8348592,c0b4ba31a4e6a964f57175426b32ecf4,"18876:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_MIRROR_20934_v4_id_19636.csv,c04d342d01ec333d1ceb44c9f8348592,669fa1f96421d8443ecb022289ec7e1b,"18876:I->E,19636:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_MIRROR_20934_v5_id_22850.csv,c04d342d01ec333d1ceb44c9f8348592,5000cf8361617307535cfdfad6dcde7e,"18876:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_MMD_1_E2I_id_23547.csv,c04d342d01ec333d1ceb44c9f8348592,decf09458f577ffa2afd3f8415368102,"18876:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_NEW_1_first_records_E2I_id_18524.csv,c04d342d01ec333d1ceb44c9f8348592,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,18876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_PATTERN34_1_E2I_id_18834.csv,c04d342d01ec333d1ceb44c9f8348592,5484aceb43d3137ea8723ca84f7f3cf8,"18834:E->I,18876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_PATTERN34_2_E2I_id_18934.csv,c04d342d01ec333d1ceb44c9f8348592,86e81983055a7b2f799ff65bbce01443,"18876:I->E,18934:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_PATTERN34_3_E2I_id_19034.csv,c04d342d01ec333d1ceb44c9f8348592,0ab085a63105d9c172d04411bf076b86,"18876:I->E,19034:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_PATTERN34_5_E2I_id_19234.csv,c04d342d01ec333d1ceb44c9f8348592,1a771e3b233778fbbb180046a87fab51,"18876:I->E,19234:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_SEQ_1_I2E_id_18566.csv,c04d342d01ec333d1ceb44c9f8348592,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,18876:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,c04d342d01ec333d1ceb44c9f8348592,27f2c7386d8937aa6dc591092c968281,"18876:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,c04d342d01ec333d1ceb44c9f8348592,a739491331d3d64c5ed9baade7472f67,"18876:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,c04d342d01ec333d1ceb44c9f8348592,ddc8d209dde7acae87416dba5a800b63,"18876:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,c04d342d01ec333d1ceb44c9f8348592,6ecfdf408bfc736735f8dc474e4fc67d,"18876:I->E,19065:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,c04d342d01ec333d1ceb44c9f8348592,b91ca984986db0164448a6450e9b0593,"18625:E->I,18876:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_18876.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,c04d342d01ec333d1ceb44c9f8348592,c4c8721683a44601b6e423462ee7db98,18876:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,8393e8e4b8bb810a43f8af91be33b491,9047e0645557c9df7b1a033ecfd063ad,"19477:I->E,19514:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,8393e8e4b8bb810a43f8af91be33b491,66a72c580c40f6955649f5dd41f062a3,"19477:I->E,19612:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,8393e8e4b8bb810a43f8af91be33b491,dea696eb70ff9b034fb8f67496b1f228,"19477:I->E,19774:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,8393e8e4b8bb810a43f8af91be33b491,b884d550ae6d54c7c4cc1fbdcb2aa743,"19477:I->E,19876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,8393e8e4b8bb810a43f8af91be33b491,00eefbe243a920c62439dc217387a131,"19477:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,8393e8e4b8bb810a43f8af91be33b491,e875b1352973ecc7d33aac98ffee4613,"19477:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,8393e8e4b8bb810a43f8af91be33b491,e0e3ed90acc92429f86da97e022d8e5b,"19477:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,8393e8e4b8bb810a43f8af91be33b491,a9a986f08ae46dc2905d278f783b8c5f,"19477:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,8393e8e4b8bb810a43f8af91be33b491,b342890f08416d673cc172a964501693,"19477:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,8393e8e4b8bb810a43f8af91be33b491,93d3bc2231b421e538babff09a38c6d0,"19477:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_E2I_3_id_23336.csv,8393e8e4b8bb810a43f8af91be33b491,3b7afd362a521d0857db775ffa60970b,"19477:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_E2I_4_id_23844.csv,8393e8e4b8bb810a43f8af91be33b491,5e6ca075e1a769c5985e9cafdb87fc9f,"19477:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,8393e8e4b8bb810a43f8af91be33b491,ee8dd58ded910a464c8cedbb8b884481,"19477:I->E,24005:E->I,24428:I->E",3,1,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_MIRROR_20934_v1_id_20033.csv,8393e8e4b8bb810a43f8af91be33b491,9ff08307e88a5f9284afbc6bbdd4b12a,"19477:I->E,20033:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_MIRROR_20934_v2_id_22234.csv,8393e8e4b8bb810a43f8af91be33b491,c1218f8e1c70c3f269de476098fb182d,"19477:I->E,22234:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_MIRROR_20934_v3_id_22927.csv,8393e8e4b8bb810a43f8af91be33b491,c0b4ba31a4e6a964f57175426b32ecf4,"19477:I->E,22927:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_MIRROR_20934_v4_id_19636.csv,8393e8e4b8bb810a43f8af91be33b491,669fa1f96421d8443ecb022289ec7e1b,"19477:I->E,19636:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_MIRROR_20934_v5_id_22850.csv,8393e8e4b8bb810a43f8af91be33b491,5000cf8361617307535cfdfad6dcde7e,"19477:I->E,22850:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_MMD_1_E2I_id_23547.csv,8393e8e4b8bb810a43f8af91be33b491,decf09458f577ffa2afd3f8415368102,"19477:I->E,23547:E->I,24005:E->I",3,2,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_NEW_1_first_records_E2I_id_18524.csv,8393e8e4b8bb810a43f8af91be33b491,d450277ee37131a9a361e7b8217ddd9b,"18524:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_PATTERN34_1_E2I_id_18834.csv,8393e8e4b8bb810a43f8af91be33b491,5484aceb43d3137ea8723ca84f7f3cf8,"18834:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_PATTERN34_2_E2I_id_18934.csv,8393e8e4b8bb810a43f8af91be33b491,86e81983055a7b2f799ff65bbce01443,"18934:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_PATTERN34_3_E2I_id_19034.csv,8393e8e4b8bb810a43f8af91be33b491,0ab085a63105d9c172d04411bf076b86,"19034:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_PATTERN34_5_E2I_id_19234.csv,8393e8e4b8bb810a43f8af91be33b491,1a771e3b233778fbbb180046a87fab51,"19234:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_SEQ_1_I2E_id_18566.csv,8393e8e4b8bb810a43f8af91be33b491,8b3f163b12d2b255b616b9819b0283c6,"18566:I->E,19477:I->E",2,0,2
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_UNCERTAINTY_5_toI_id_24005.csv,8393e8e4b8bb810a43f8af91be33b491,27f2c7386d8937aa6dc591092c968281,"19477:I->E,24005:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_VERIFIED_BASELINE_0.000162_1_E2I_id_22040.csv,8393e8e4b8bb810a43f8af91be33b491,a739491331d3d64c5ed9baade7472f67,"19477:I->E,22040:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_VERIFIED_BASELINE_0.000308_1_E2I_id_21890.csv,8393e8e4b8bb810a43f8af91be33b491,ddc8d209dde7acae87416dba5a800b63,"19477:I->E,21890:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_VERIFIED_BASELINE_0.000977_1_E2I_id_19065.csv,8393e8e4b8bb810a43f8af91be33b491,6ecfdf408bfc736735f8dc474e4fc67d,"19065:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,flip_VERIFIED_BASELINE_0.001757_1_E2I_id_18625.csv,8393e8e4b8bb810a43f8af91be33b491,b91ca984986db0164448a6450e9b0593,"18625:E->I,19477:I->E",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19477.csv,subm-0.96950-20250704_121621-xgb-381482788433-148.csv,8393e8e4b8bb810a43f8af91be33b491,c4c8721683a44601b6e423462ee7db98,19477:I->E,1,0,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19612.csv,9047e0645557c9df7b1a033ecfd063ad,66a72c580c40f6955649f5dd41f062a3,"19514:I->E,19612:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19774.csv,9047e0645557c9df7b1a033ecfd063ad,dea696eb70ff9b034fb8f67496b1f228,"19514:I->E,19774:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_19876.csv,9047e0645557c9df7b1a033ecfd063ad,b884d550ae6d54c7c4cc1fbdcb2aa743,"19514:I->E,19876:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_20017.csv,9047e0645557c9df7b1a033ecfd063ad,00eefbe243a920c62439dc217387a131,"19514:I->E,20017:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_21932.csv,9047e0645557c9df7b1a033ecfd063ad,e875b1352973ecc7d33aac98ffee4613,"19514:I->E,21932:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22218.csv,9047e0645557c9df7b1a033ecfd063ad,e0e3ed90acc92429f86da97e022d8e5b,"19514:I->E,22218:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22286.csv,9047e0645557c9df7b1a033ecfd063ad,a9a986f08ae46dc2905d278f783b8c5f,"19514:I->E,22286:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_22547.csv,9047e0645557c9df7b1a033ecfd063ad,b342890f08416d673cc172a964501693,"19514:I->E,22547:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_CORRECTED_DISAGREEMENT_1_E2I_id_23418.csv,9047e0645557c9df7b1a033ecfd063ad,93d3bc2231b421e538babff09a38c6d0,"19514:I->E,23418:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_E2I_3_id_23336.csv,9047e0645557c9df7b1a033ecfd063ad,3b7afd362a521d0857db775ffa60970b,"19514:I->E,23336:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_E2I_4_id_23844.csv,9047e0645557c9df7b1a033ecfd063ad,5e6ca075e1a769c5985e9cafdb87fc9f,"19514:I->E,23844:E->I",2,1,1
flip_CORRECTED_DISAGREEMENT_1_E2I_id_19514.csv,flip_HARD_CASE_LIKE_11798_1_I2E_id_24428.csv,9047e0645557c9df7b1a033ecfd063ad,ee8dd58ded910a464c8cedbb8b884481,"19514:I->E,24005:E->I,24428:I->E",3,1,2
